source_item_id	source_family	version_scope	source_path	source_heading	item_type	attachment_target	coverage_status	attachment_anchor	routing_aliases	matrix_notes	guardrail_reason	audit_job	evidence
SRC-ERR-XVER-000159	error_message_reference	cross-version	Manuals/Altibase_7.3/kor/Error Message Reference.md	Error Message Reference > SM Error Code > ABORT > smERR_ABORT_AUTOEXT_ON_UNALLOWED_FOR_USED_UP_FILE	error code	GPTs/attachments/07_error_messages_troubleshooting.md	Covered-by-routing	Error Block: Tablespace State, Type, and DDL Errors	error message reference; error code; error codes; altierr; SQLCODE; cause action; troubleshooting; symbol; message; cause; action; 0x110FE (69886); smERR_ABORT_AUTOEXT_ON_UNALLOWED_FOR_USED_UP_FILE; AUTOEXTEND	Catalog maps this item through attachment routing, cross-reference, alias, or index coverage; strengthen routing if later lexical checks miss it. Source summary: SM ABORT error smERR_ABORT_AUTOEXT_ON_UNALLOWED_FOR_USED_UP_FILE reports 'The autoextend attribute of a data file that has been used up cannot be switched on.'; action focus: Cannot switch AUTOEXTEND on for a used-up...		FCA-J040	matrix build: python3 GPTs/reports/full_coverage_audit/scripts/fca_catalog_tools.py build-matrix --audit-job FCA-J040; catalog evidence: source locators: 7.3 Korean Error Message Reference line 3238; same code/symbol found in 7.1 line 2939 and 8.1 verified-source line 3239; attachment map/block line 1173; extracted by FCA-J020 code/symbol matcher
SRC-ERR-XVER-000160	error_message_reference	cross-version	Manuals/Altibase_7.3/kor/Error Message Reference.md	Error Message Reference > SM Error Code > ABORT > smERR_ABORT_UNABLE_TO_EXTEND_CHUNK_MORE_THAN_VOLATILE_MAX_DB_SIZE	error code	GPTs/attachments/07_error_messages_troubleshooting.md	Covered-by-routing	Error Block: Tablespace State, Type, and DDL Errors	error message reference; error code; error codes; altierr; SQLCODE; cause action; troubleshooting; symbol; message; cause; action; 0x11100 (69888); smERR_ABORT_UNABLE_TO_EXTEND_CHUNK_MORE_THAN_VOLATILE_MAX_DB_SIZE; VOLATILE_MAX_DB_SIZE	Catalog maps this item through attachment routing, cross-reference, alias, or index coverage; strengthen routing if later lexical checks miss it. Source summary: SM ABORT error smERR_ABORT_UNABLE_TO_EXTEND_CHUNK_MORE_THAN_VOLATILE_MAX_DB_SIZE reports 'Unable to extend the tablespace (<0%s>) because the database would be larger than VOLATILE_MAX_DB_SIZE (<1%lu>K).'; action focu...		FCA-J040	matrix build: python3 GPTs/reports/full_coverage_audit/scripts/fca_catalog_tools.py build-matrix --audit-job FCA-J040; catalog evidence: source locators: 7.3 Korean Error Message Reference line 3254; same code/symbol found in 7.1 line 2951 and 8.1 verified-source line 3255; attachment map/block line 1174; extracted by FCA-J020 code/symbol matcher
SRC-ERR-XVER-000161	error_message_reference	cross-version	Manuals/Altibase_7.3/kor/Error Message Reference.md	Error Message Reference > SM Error Code > ABORT > smERR_ABORT_UNABLE_TO_ALTER_ONLINE_CUZ_MEM_MAX_DB_SIZE	error code	GPTs/attachments/07_error_messages_troubleshooting.md	Covered-by-routing	Error Block: Tablespace State, Type, and DDL Errors	error message reference; error code; error codes; altierr; SQLCODE; cause action; troubleshooting; symbol; message; cause; action; 0x11102 (69890); smERR_ABORT_UNABLE_TO_ALTER_ONLINE_CUZ_MEM_MAX_DB_SIZE; MEM_MAX_DB_SIZE; NAME; SIZE; ONLINE	Catalog maps this item through attachment routing, cross-reference, alias, or index coverage; strengthen routing if later lexical checks miss it. Source summary: SM ABORT error smERR_ABORT_UNABLE_TO_ALTER_ONLINE_CUZ_MEM_MAX_DB_SIZE reports 'Unable to change the tablespace status (NAME=<0%s>, SIZE=<1%lu>K) to ONLINE because the database would be larger than MEM_MAX_DB_SIZE (<2%...		FCA-J040	matrix build: python3 GPTs/reports/full_coverage_audit/scripts/fca_catalog_tools.py build-matrix --audit-job FCA-J040; catalog evidence: source locators: 7.3 Korean Error Message Reference line 3271; same code/symbol found in 7.1 line 2964 and 8.1 verified-source line 3272; attachment map/block line 1175; extracted by FCA-J020 code/symbol matcher
SRC-ERR-XVER-000162	error_message_reference	cross-version	Manuals/Altibase_7.3/kor/Error Message Reference.md	Error Message Reference > SM Error Code > ABORT > smERR_ABORT_UNABLE_TO_CREATE_CUZ_MEM_MAX_DB_SIZE	error code	GPTs/attachments/07_error_messages_troubleshooting.md	Covered-by-routing	Error Block: Tablespace State, Type, and DDL Errors	error message reference; error code; error codes; altierr; SQLCODE; cause action; troubleshooting; symbol; message; cause; action; 0x11103 (69891); smERR_ABORT_UNABLE_TO_CREATE_CUZ_MEM_MAX_DB_SIZE; MEM_MAX_DB_SIZE; NAME; SIZE	Catalog maps this item through attachment routing, cross-reference, alias, or index coverage; strengthen routing if later lexical checks miss it. Source summary: SM ABORT error smERR_ABORT_UNABLE_TO_CREATE_CUZ_MEM_MAX_DB_SIZE reports 'Unable to create the tablespace (NAME=<0%s>, SIZE=<1%lu>K) because the database would be larger than MEM_MAX_DB_SIZE (<2%lu>K). ( Current Databa...		FCA-J040	matrix build: python3 GPTs/reports/full_coverage_audit/scripts/fca_catalog_tools.py build-matrix --audit-job FCA-J040; catalog evidence: source locators: 7.3 Korean Error Message Reference line 3282; same code/symbol found in 7.1 line 2970 and 8.1 verified-source line 3283; attachment map/block line 1176; extracted by FCA-J020 code/symbol matcher
SRC-ERR-XVER-000163	error_message_reference	cross-version	Manuals/Altibase_7.3/kor/Error Message Reference.md	Error Message Reference > SM Error Code > ABORT > smERR_ABORT_TBS_ATTR_FLAG_ALREADY_SET	error code	GPTs/attachments/07_error_messages_troubleshooting.md	Covered-by-routing	Error Block: Tablespace State, Type, and DDL Errors	error message reference; error code; error codes; altierr; SQLCODE; cause action; troubleshooting; symbol; message; cause; action; 0x11115 (69909); smERR_ABORT_TBS_ATTR_FLAG_ALREADY_SET	Catalog maps this item through attachment routing, cross-reference, alias, or index coverage; strengthen routing if later lexical checks miss it. Source summary: SM ABORT error smERR_ABORT_TBS_ATTR_FLAG_ALREADY_SET reports 'The tablespace attribute has already been set to the given value.'; action focus: Tablespace attribute already has the requested value; no action needed.		FCA-J040	matrix build: python3 GPTs/reports/full_coverage_audit/scripts/fca_catalog_tools.py build-matrix --audit-job FCA-J040; catalog evidence: source locators: 7.3 Korean Error Message Reference line 3385; same code/symbol found in 7.1 line 3042 and 8.1 verified-source line 3386; attachment map/block line 1177; extracted by FCA-J020 code/symbol matcher
SRC-ERR-XVER-000164	error_message_reference	cross-version	Manuals/Altibase_7.3/kor/Error Message Reference.md	Error Message Reference > SM Error Code > ABORT > smERR_ABORT_UNABLE_TO_COMPRESS_VOLATILE_TBS_LOG	error code	GPTs/attachments/07_error_messages_troubleshooting.md	Covered-by-routing	Error Block: Tablespace State, Type, and DDL Errors	error message reference; error code; error codes; altierr; SQLCODE; cause action; troubleshooting; symbol; message; cause; action; 0x11117 (69911); smERR_ABORT_UNABLE_TO_COMPRESS_VOLATILE_TBS_LOG	Catalog maps this item through attachment routing, cross-reference, alias, or index coverage; strengthen routing if later lexical checks miss it. Source summary: SM ABORT error smERR_ABORT_UNABLE_TO_COMPRESS_VOLATILE_TBS_LOG reports 'Log compression is not supported for volatile tablespaces.'; action focus: Log compression is not supported for volatile tablespaces.		FCA-J040	matrix build: python3 GPTs/reports/full_coverage_audit/scripts/fca_catalog_tools.py build-matrix --audit-job FCA-J040; catalog evidence: source locators: 7.3 Korean Error Message Reference line 3399; same code/symbol found in 7.1 line 3054 and 8.1 verified-source line 3400; attachment map/block line 1178; extracted by FCA-J020 code/symbol matcher
SRC-ERR-XVER-000165	error_message_reference	cross-version	Manuals/Altibase_7.3/kor/Error Message Reference.md	Error Message Reference > SM Error Code > ABORT > smERR_ABORT_CannotCreateSegInUndoTBS	error code	GPTs/attachments/07_error_messages_troubleshooting.md	Covered-by-routing	Error Block: Tablespace State, Type, and DDL Errors	error message reference; error code; error codes; altierr; SQLCODE; cause action; troubleshooting; symbol; message; cause; action; 0x11139 (69945); smERR_ABORT_CannotCreateSegInUndoTBS	Catalog maps this item through attachment routing, cross-reference, alias, or index coverage; strengthen routing if later lexical checks miss it. Source summary: SM ABORT error smERR_ABORT_CannotCreateSegInUndoTBS reports 'Cannot create segments in an undo tablespace.'; action focus: Cannot create segments in undo tablespace; use another tablespace.		FCA-J040	matrix build: python3 GPTs/reports/full_coverage_audit/scripts/fca_catalog_tools.py build-matrix --audit-job FCA-J040; catalog evidence: source locators: 7.3 Korean Error Message Reference line 3569; same code/symbol found in 7.1 line 3193 and 8.1 verified-source line 3570; attachment map/block line 1180; extracted by FCA-J020 code/symbol matcher
SRC-ERR-XVER-000166	error_message_reference	cross-version	Manuals/Altibase_7.3/kor/Error Message Reference.md	Error Message Reference > SM Error Code > ABORT > smERR_ABORT_TablespaceLockUse	error code	GPTs/attachments/07_error_messages_troubleshooting.md	Covered-by-routing	Error Block: Tablespace State, Type, and DDL Errors	error message reference; error code; error codes; altierr; SQLCODE; cause action; troubleshooting; symbol; message; cause; action; 0x1118A (70026); smERR_ABORT_TablespaceLockUse; TABLESPACE_LOCK_ENABLE	Catalog maps this item through attachment routing, cross-reference, alias, or index coverage; strengthen routing if later lexical checks miss it. Source summary: SM ABORT error smERR_ABORT_TablespaceLockUse reports 'X or S tablespace lock is not allowed while the TABLESPACE_LOCK_ENABLE property is 0.'; action focus: Tablespace locks are disabled by TABLESPACE_LOCK_ENABLE=0; ch...		FCA-J040	matrix build: python3 GPTs/reports/full_coverage_audit/scripts/fca_catalog_tools.py build-matrix --audit-job FCA-J040; catalog evidence: source locators: 7.3 Korean Error Message Reference line 4122; same code/symbol found in 7.1 line 3608 and 8.1 verified-source line 4123; attachment map/block line 1181; extracted by FCA-J020 code/symbol matcher
SRC-ERR-XVER-000167	error_message_reference	cross-version	Manuals/Altibase_7.3/kor/Error Message Reference.md	Error Message Reference > SM Error Code > RETRY > smERR_REBUILD_smiTBSModified	error code	GPTs/attachments/07_error_messages_troubleshooting.md	Covered-by-routing	Error Block: Tablespace State, Type, and DDL Errors	error message reference; error code; error codes; altierr; SQLCODE; cause action; troubleshooting; symbol; message; cause; action; 0x13111 (78097); smERR_REBUILD_smiTBSModified	Catalog maps this item through attachment routing, cross-reference, alias, or index coverage; strengthen routing if later lexical checks miss it. Source summary: SM RETRY error smERR_REBUILD_smiTBSModified reports 'The tablespace structure has been modified'; action focus: Tablespace structure was modified; rebuild the query and retry.		FCA-J040	matrix build: python3 GPTs/reports/full_coverage_audit/scripts/fca_catalog_tools.py build-matrix --audit-job FCA-J040; catalog evidence: source locators: 7.3 Korean Error Message Reference line 4461; same code/symbol found in 7.1 line 3870 and 8.1 verified-source line 4462; attachment map/block line 1182; extracted by FCA-J020 code/symbol matcher
SRC-ERR-XVER-000168	error_message_reference	cross-version	Manuals/Altibase_7.3/kor/Error Message Reference.md	Error Message Reference > QP Error Code > ABORT > qpERR_ABORT_QDT_DUPLICATE_TBS_NAME	error code	GPTs/attachments/07_error_messages_troubleshooting.md	Covered-by-routing	Error Block: Tablespace State, Type, and DDL Errors	error message reference; error code; error codes; altierr; SQLCODE; cause action; troubleshooting; symbol; message; cause; action; 0x311D7 (201175); qpERR_ABORT_QDT_DUPLICATE_TBS_NAME	Catalog maps this item through attachment routing, cross-reference, alias, or index coverage; strengthen routing if later lexical checks miss it. Source summary: QP ABORT error qpERR_ABORT_QDT_DUPLICATE_TBS_NAME reports 'Duplicate tablespace names'; action focus: Duplicate tablespace name; check specified name.		FCA-J040	matrix build: python3 GPTs/reports/full_coverage_audit/scripts/fca_catalog_tools.py build-matrix --audit-job FCA-J040; catalog evidence: source locators: 7.3 Korean Error Message Reference line 14117; same code/symbol found in 7.1 line 12702 and 8.1 verified-source line 14124; attachment map/block line 1183; extracted by FCA-J020 code/symbol matcher
SRC-ERR-XVER-000169	error_message_reference	cross-version	Manuals/Altibase_7.3/kor/Error Message Reference.md	Error Message Reference > QP Error Code > ABORT > qpERR_ABORT_QDT_MISMATCH_TBS_TYPE	error code	GPTs/attachments/07_error_messages_troubleshooting.md	Covered-by-routing	Error Block: Tablespace State, Type, and DDL Errors	error message reference; error code; error codes; altierr; SQLCODE; cause action; troubleshooting; symbol; message; cause; action; 0x311DA (201178); qpERR_ABORT_QDT_MISMATCH_TBS_TYPE	Catalog maps this item through attachment routing, cross-reference, alias, or index coverage; strengthen routing if later lexical checks miss it. Source summary: QP ABORT error qpERR_ABORT_QDT_MISMATCH_TBS_TYPE reports 'Mismatched tablespace type. The type of the tablespace and the type of the file are different.'; action focus: Tablespace type and file type differ; match the...		FCA-J040	matrix build: python3 GPTs/reports/full_coverage_audit/scripts/fca_catalog_tools.py build-matrix --audit-job FCA-J040; catalog evidence: source locators: 7.3 Korean Error Message Reference line 14140; same code/symbol found in 7.1 line 12725 and 8.1 verified-source line 14147; attachment map/block line 1185; extracted by FCA-J020 code/symbol matcher
SRC-ERR-XVER-000170	error_message_reference	cross-version	Manuals/Altibase_7.3/kor/Error Message Reference.md	Error Message Reference > QP Error Code > ABORT > qpERR_ABORT_QDT_NO_DROP_SYSTEM_TBS	error code	GPTs/attachments/07_error_messages_troubleshooting.md	Covered-by-routing	Error Block: Tablespace State, Type, and DDL Errors	error message reference; error code; error codes; altierr; SQLCODE; cause action; troubleshooting; symbol; message; cause; action; 0x311DB (201179); qpERR_ABORT_QDT_NO_DROP_SYSTEM_TBS; SYSTEM	Catalog maps this item through attachment routing, cross-reference, alias, or index coverage; strengthen routing if later lexical checks miss it. Source summary: QP ABORT error qpERR_ABORT_QDT_NO_DROP_SYSTEM_TBS reports 'Unable to drop the SYSTEM tablespace.'; action focus: SYSTEM tablespace cannot be dropped.		FCA-J040	matrix build: python3 GPTs/reports/full_coverage_audit/scripts/fca_catalog_tools.py build-matrix --audit-job FCA-J040; catalog evidence: source locators: 7.3 Korean Error Message Reference line 14147; same code/symbol found in 7.1 line 12732 and 8.1 verified-source line 14154; attachment map/block line 1186; extracted by FCA-J020 code/symbol matcher
SRC-ERR-XVER-000171	error_message_reference	cross-version	Manuals/Altibase_7.3/kor/Error Message Reference.md	Error Message Reference > QP Error Code > ABORT > qpERR_ABORT_QDT_NO_CREATE_IN_SYSTEM_TBS	error code	GPTs/attachments/07_error_messages_troubleshooting.md	Covered-by-routing	Error Block: Tablespace State, Type, and DDL Errors	error message reference; error code; error codes; altierr; SQLCODE; cause action; troubleshooting; symbol; message; cause; action; 0x311DE (201182); qpERR_ABORT_QDT_NO_CREATE_IN_SYSTEM_TBS; DICTIONARY; UNDO; TEMP	Catalog maps this item through attachment routing, cross-reference, alias, or index coverage; strengthen routing if later lexical checks miss it. Source summary: QP ABORT error qpERR_ABORT_QDT_NO_CREATE_IN_SYSTEM_TBS reports 'It is forbidden to create objects in a DICTIONARY, UNDO or TEMP tablespace.'; action focus: Cannot create objects in dictionary, undo, or temp tablespace.		FCA-J040	matrix build: python3 GPTs/reports/full_coverage_audit/scripts/fca_catalog_tools.py build-matrix --audit-job FCA-J040; catalog evidence: source locators: 7.3 Korean Error Message Reference line 14171; same code/symbol found in 7.1 line 12756 and 8.1 verified-source line 14178; attachment map/block line 1188; extracted by FCA-J020 code/symbol matcher
SRC-ERR-XVER-000172	error_message_reference	cross-version	Manuals/Altibase_7.3/kor/Error Message Reference.md	Error Message Reference > QP Error Code > ABORT > qpERR_ABORT_QDT_NO_ACCESS_TBS	error code	GPTs/attachments/07_error_messages_troubleshooting.md	Covered-by-routing	Error Block: Tablespace State, Type, and DDL Errors	error message reference; error code; error codes; altierr; SQLCODE; cause action; troubleshooting; symbol; message; cause; action; 0x311DF (201183); qpERR_ABORT_QDT_NO_ACCESS_TBS	Catalog maps this item through attachment routing, cross-reference, alias, or index coverage; strengthen routing if later lexical checks miss it. Source summary: QP ABORT error qpERR_ABORT_QDT_NO_ACCESS_TBS reports 'You cannot access the tablespace.'; action focus: User cannot access the tablespace; grant/access needs review.		FCA-J040	matrix build: python3 GPTs/reports/full_coverage_audit/scripts/fca_catalog_tools.py build-matrix --audit-job FCA-J040; catalog evidence: source locators: 7.3 Korean Error Message Reference line 14180; same code/symbol found in 7.1 line 12765 and 8.1 verified-source line 14187; attachment map/block line 1189; extracted by FCA-J020 code/symbol matcher
SRC-ERR-XVER-000173	error_message_reference	cross-version	Manuals/Altibase_7.3/kor/Error Message Reference.md	Error Message Reference > QP Error Code > ABORT > qpERR_ABORT_QDT_ERR_INVALID_DATA_TBS	error code	GPTs/attachments/07_error_messages_troubleshooting.md	Covered-by-routing	Error Block: Tablespace State, Type, and DDL Errors	error message reference; error code; error codes; altierr; SQLCODE; cause action; troubleshooting; symbol; message; cause; action; 0x311E3 (201187); qpERR_ABORT_QDT_ERR_INVALID_DATA_TBS	Catalog maps this item through attachment routing, cross-reference, alias, or index coverage; strengthen routing if later lexical checks miss it. Source summary: QP ABORT error qpERR_ABORT_QDT_ERR_INVALID_DATA_TBS reports 'Invalid data tablespace'; action focus: Specified tablespace is not a valid data tablespace.		FCA-J040	matrix build: python3 GPTs/reports/full_coverage_audit/scripts/fca_catalog_tools.py build-matrix --audit-job FCA-J040; catalog evidence: source locators: 7.3 Korean Error Message Reference line 14208; same code/symbol found in 7.1 line 12793 and 8.1 verified-source line 14215; attachment map/block line 1190; extracted by FCA-J020 code/symbol matcher
SRC-ERR-XVER-000174	error_message_reference	cross-version	Manuals/Altibase_7.3/kor/Error Message Reference.md	Error Message Reference > QP Error Code > ABORT > qpERR_ABORT_QDT_ERR_INVALID_TEMP_TBS	error code	GPTs/attachments/07_error_messages_troubleshooting.md	Covered-by-routing	Error Block: Tablespace State, Type, and DDL Errors	error message reference; error code; error codes; altierr; SQLCODE; cause action; troubleshooting; symbol; message; cause; action; 0x311E4 (201188); qpERR_ABORT_QDT_ERR_INVALID_TEMP_TBS	Catalog maps this item through attachment routing, cross-reference, alias, or index coverage; strengthen routing if later lexical checks miss it. Source summary: QP ABORT error qpERR_ABORT_QDT_ERR_INVALID_TEMP_TBS reports 'Invalid temporary tablespace'; action focus: Specified tablespace is not a valid temporary tablespace.		FCA-J040	matrix build: python3 GPTs/reports/full_coverage_audit/scripts/fca_catalog_tools.py build-matrix --audit-job FCA-J040; catalog evidence: source locators: 7.3 Korean Error Message Reference line 14215; same code/symbol found in 7.1 line 12800 and 8.1 verified-source line 14222; attachment map/block line 1191; extracted by FCA-J020 code/symbol matcher
SRC-ERR-XVER-000175	error_message_reference	cross-version	Manuals/Altibase_7.3/kor/Error Message Reference.md	Error Message Reference > QP Error Code > ABORT > qpERR_ABORT_QDT_CANNOT_ONOFFLINE	error code	GPTs/attachments/07_error_messages_troubleshooting.md	Covered-by-routing	Error Block: Tablespace State, Type, and DDL Errors	error message reference; error code; error codes; altierr; SQLCODE; cause action; troubleshooting; symbol; message; cause; action; 0x311E7 (201191); qpERR_ABORT_QDT_CANNOT_ONOFFLINE	Catalog maps this item through attachment routing, cross-reference, alias, or index coverage; strengthen routing if later lexical checks miss it. Source summary: QP ABORT error qpERR_ABORT_QDT_CANNOT_ONOFFLINE reports 'Unable to bring the specified tablespace online or offline.'; action focus: Cannot bring specified tablespace online/offline; check tablespace type/state.		FCA-J040	matrix build: python3 GPTs/reports/full_coverage_audit/scripts/fca_catalog_tools.py build-matrix --audit-job FCA-J040; catalog evidence: source locators: 7.3 Korean Error Message Reference line 14250; same code/symbol found in 7.1 line 12835 and 8.1 verified-source line 14257; attachment map/block line 1192; extracted by FCA-J020 code/symbol matcher
SRC-ERR-XVER-000176	error_message_reference	cross-version	Manuals/Altibase_7.3/kor/Error Message Reference.md	Error Message Reference > QP Error Code > ABORT > qpERR_ABORT_QDT_DUPLICATE_CHECKPOINT_PATH	error code	GPTs/attachments/07_error_messages_troubleshooting.md	Covered-by-routing	Error Block: Tablespace State, Type, and DDL Errors	error message reference; error code; error codes; altierr; SQLCODE; cause action; troubleshooting; symbol; message; cause; action; 0x3124F (201295); qpERR_ABORT_QDT_DUPLICATE_CHECKPOINT_PATH	Catalog maps this item through attachment routing, cross-reference, alias, or index coverage; strengthen routing if later lexical checks miss it. Source summary: QP ABORT error qpERR_ABORT_QDT_DUPLICATE_CHECKPOINT_PATH reports 'Duplicate checkpoint path'; action focus: Duplicate checkpoint path; check specified path.		FCA-J040	matrix build: python3 GPTs/reports/full_coverage_audit/scripts/fca_catalog_tools.py build-matrix --audit-job FCA-J040; catalog evidence: source locators: 7.3 Korean Error Message Reference line 14313; same code/symbol found in 7.1 line 12898 and 8.1 verified-source line 14320; attachment map/block line 1193; extracted by FCA-J020 code/symbol matcher
SRC-ERR-XVER-000177	error_message_reference	cross-version	Manuals/Altibase_7.3/kor/Error Message Reference.md	Error Message Reference > QP Error Code > ABORT > qpERR_ABORT_QDT_NO_MEM_TBS_SPLIT_FILE_SIZE	error code	GPTs/attachments/07_error_messages_troubleshooting.md	Covered-by-routing	Error Block: Tablespace State, Type, and DDL Errors	error message reference; error code; error codes; altierr; SQLCODE; cause action; troubleshooting; symbol; message; cause; action; 0x31250 (201296); qpERR_ABORT_QDT_NO_MEM_TBS_SPLIT_FILE_SIZE; SPLIT; EACH	Catalog maps this item through attachment routing, cross-reference, alias, or index coverage; strengthen routing if later lexical checks miss it. Source summary: QP ABORT error qpERR_ABORT_QDT_NO_MEM_TBS_SPLIT_FILE_SIZE reports 'No SPLIT EACH clause.'; action focus: Memory tablespace syntax lacks SPLIT EACH; specify it when required.		FCA-J040	matrix build: python3 GPTs/reports/full_coverage_audit/scripts/fca_catalog_tools.py build-matrix --audit-job FCA-J040; catalog evidence: source locators: 7.3 Korean Error Message Reference line 14320; same code/symbol found in 7.1 line 12905 and 8.1 verified-source line 14327; attachment map/block line 1194; extracted by FCA-J020 code/symbol matcher
SRC-ERR-XVER-000178	error_message_reference	cross-version	Manuals/Altibase_7.3/kor/Error Message Reference.md	Error Message Reference > QP Error Code > ABORT > qpERR_ABORT_QDT_INVALID_ALTER_ON_DISK_TBS	error code	GPTs/attachments/07_error_messages_troubleshooting.md	Covered-by-routing	Error Block: Tablespace State, Type, and DDL Errors	error message reference; error code; error codes; altierr; SQLCODE; cause action; troubleshooting; symbol; message; cause; action; 0x31251 (201297); qpERR_ABORT_QDT_INVALID_ALTER_ON_DISK_TBS; ALTER; DISK; TABLESPACE	Catalog maps this item through attachment routing, cross-reference, alias, or index coverage; strengthen routing if later lexical checks miss it. Source summary: QP ABORT error qpERR_ABORT_QDT_INVALID_ALTER_ON_DISK_TBS reports 'Invalid ALTER DISK TABLESPACE Statement. The tablespace to alter is not a disk tablespace.'; action focus: ALTER DISK TABLESPACE used on non-disk table...		FCA-J040	matrix build: python3 GPTs/reports/full_coverage_audit/scripts/fca_catalog_tools.py build-matrix --audit-job FCA-J040; catalog evidence: source locators: 7.3 Korean Error Message Reference line 14327; same code/symbol found in 7.1 line 12912 and 8.1 verified-source line 14334; attachment map/block line 1195; extracted by FCA-J020 code/symbol matcher
SRC-ERR-XVER-000179	error_message_reference	cross-version	Manuals/Altibase_7.3/kor/Error Message Reference.md	Error Message Reference > QP Error Code > ABORT > qpERR_ABORT_QDT_INVALID_ALTER_ON_MEM_TBS	error code	GPTs/attachments/07_error_messages_troubleshooting.md	Covered-by-routing	Error Block: Tablespace State, Type, and DDL Errors	error message reference; error code; error codes; altierr; SQLCODE; cause action; troubleshooting; symbol; message; cause; action; 0x31252 (201298); qpERR_ABORT_QDT_INVALID_ALTER_ON_MEM_TBS; ALTER; MEMORY; TABLESPACE	Catalog maps this item through attachment routing, cross-reference, alias, or index coverage; strengthen routing if later lexical checks miss it. Source summary: QP ABORT error qpERR_ABORT_QDT_INVALID_ALTER_ON_MEM_TBS reports 'Invalid ALTER MEMORY TABLESPACE Statement. The tablespace to alter is not a memory tablespace.'; action focus: ALTER MEMORY TABLESPACE used on non-memor...		FCA-J040	matrix build: python3 GPTs/reports/full_coverage_audit/scripts/fca_catalog_tools.py build-matrix --audit-job FCA-J040; catalog evidence: source locators: 7.3 Korean Error Message Reference line 14335; same code/symbol found in 7.1 line 12920 and 8.1 verified-source line 14342; attachment map/block line 1196; extracted by FCA-J020 code/symbol matcher
SRC-ERR-XVER-000180	error_message_reference	cross-version	Manuals/Altibase_7.3/kor/Error Message Reference.md	Error Message Reference > QP Error Code > ABORT > qpERR_ABORT_QDT_INVALID_ALTER_ON_VOLATILE_TBS	error code	GPTs/attachments/07_error_messages_troubleshooting.md	Covered-by-routing	Error Block: Tablespace State, Type, and DDL Errors	error message reference; error code; error codes; altierr; SQLCODE; cause action; troubleshooting; symbol; message; cause; action; 0x31253 (201299); qpERR_ABORT_QDT_INVALID_ALTER_ON_VOLATILE_TBS; ALTER; VOLATILE; TABLESPACE	Catalog maps this item through attachment routing, cross-reference, alias, or index coverage; strengthen routing if later lexical checks miss it. Source summary: QP ABORT error qpERR_ABORT_QDT_INVALID_ALTER_ON_VOLATILE_TBS reports 'Invalid ALTER VOLATILE TABLESPACE Statement. The tablespace to alter is not a volatile tablespace.'; action focus: ALTER VOLATILE TABLESPACE used o...		FCA-J040	matrix build: python3 GPTs/reports/full_coverage_audit/scripts/fca_catalog_tools.py build-matrix --audit-job FCA-J040; catalog evidence: source locators: 7.3 Korean Error Message Reference line 14344; same code/symbol found in 7.1 line 12929 and 8.1 verified-source line 14351; attachment map/block line 1197; extracted by FCA-J020 code/symbol matcher
SRC-ERR-XVER-000181	error_message_reference	cross-version	Manuals/Altibase_7.3/kor/Error Message Reference.md	Error Message Reference > QP Error Code > ABORT > qpERR_ABORT_QDT_INVALID_ALTER_ON_MEM_OR_VOL_TBS	error code	GPTs/attachments/07_error_messages_troubleshooting.md	Covered-by-routing	Error Block: Tablespace State, Type, and DDL Errors	error message reference; error code; error codes; altierr; SQLCODE; cause action; troubleshooting; symbol; message; cause; action; 0x31254 (201300); qpERR_ABORT_QDT_INVALID_ALTER_ON_MEM_OR_VOL_TBS; ALTER; TABLESPACE	Catalog maps this item through attachment routing, cross-reference, alias, or index coverage; strengthen routing if later lexical checks miss it. Source summary: QP ABORT error qpERR_ABORT_QDT_INVALID_ALTER_ON_MEM_OR_VOL_TBS reports 'Invalid ALTER TABLESPACE Statement. The tablespace to alter is neither a volatile tablespace nor a memory tablespace.'; action focus: ALTER TABLE...		FCA-J040	matrix build: python3 GPTs/reports/full_coverage_audit/scripts/fca_catalog_tools.py build-matrix --audit-job FCA-J040; catalog evidence: source locators: 7.3 Korean Error Message Reference line 14353; same code/symbol found in 7.1 line 12938 and 8.1 verified-source line 14360; attachment map/block line 1198; extracted by FCA-J020 code/symbol matcher
SRC-ERR-XVER-000182	error_message_reference	cross-version	Manuals/Altibase_7.3/kor/Error Message Reference.md	Error Message Reference > QP Error Code > ABORT > qpERR_ABORT_QDT_CANNOT_DISCARD	error code	GPTs/attachments/07_error_messages_troubleshooting.md	Covered-by-routing	Error Block: Tablespace State, Type, and DDL Errors	error message reference; error code; error codes; altierr; SQLCODE; cause action; troubleshooting; symbol; message; cause; action; 0x31255 (201301); qpERR_ABORT_QDT_CANNOT_DISCARD	Catalog maps this item through attachment routing, cross-reference, alias, or index coverage; strengthen routing if later lexical checks miss it. Source summary: QP ABORT error qpERR_ABORT_QDT_CANNOT_DISCARD reports 'Unable to discard the specified tablespace.'; action focus: Cannot discard specified tablespace; check type/state.		FCA-J040	matrix build: python3 GPTs/reports/full_coverage_audit/scripts/fca_catalog_tools.py build-matrix --audit-job FCA-J040; catalog evidence: source locators: 7.3 Korean Error Message Reference line 14362; same code/symbol found in 7.1 line 12947 and 8.1 verified-source line 14369; attachment map/block line 1199; extracted by FCA-J020 code/symbol matcher
