exclusion_id	candidate_origin	candidate_path	source_family	version_scope	language	exclusion_type	exclusion_reason	evidence_ref	replacement_source_id	aid_tier	risk_label	selected_by_job	review_status	notes
EXC-005537	repo	Manuals/Altibase_trunk/eng/media/Admin/8-7.png	source_index	8.1_verified	en	non_markdown	Media asset is outside the Stage 1 exact Markdown extraction mode; referenced Markdown sources are selected separately.	GPTs/reports/stage_01_source_pack_baseline_plan.md			low	S1-J002	accepted	Candidate remains available in the repository for later media/PDF/script-specific source handling.
EXC-005538	repo	Manuals/Altibase_trunk/eng/media/Admin/8-8.png	source_index	8.1_verified	en	non_markdown	Media asset is outside the Stage 1 exact Markdown extraction mode; referenced Markdown sources are selected separately.	GPTs/reports/stage_01_source_pack_baseline_plan.md			low	S1-J002	accepted	Candidate remains available in the repository for later media/PDF/script-specific source handling.
EXC-005539	repo	Manuals/Altibase_trunk/eng/media/Admin/8-9.png	source_index	8.1_verified	en	non_markdown	Media asset is outside the Stage 1 exact Markdown extraction mode; referenced Markdown sources are selected separately.	GPTs/reports/stage_01_source_pack_baseline_plan.md			low	S1-J002	accepted	Candidate remains available in the repository for later media/PDF/script-specific source handling.
EXC-005540	repo	Manuals/Altibase_trunk/eng/media/Admin/8e99255387df59e9af8daea0e3e9594b.png	source_index	8.1_verified	en	non_markdown	Media asset is outside the Stage 1 exact Markdown extraction mode; referenced Markdown sources are selected separately.	GPTs/reports/stage_01_source_pack_baseline_plan.md			low	S1-J002	accepted	Candidate remains available in the repository for later media/PDF/script-specific source handling.
EXC-005541	repo	Manuals/Altibase_trunk/eng/media/Admin/9-1.png	source_index	8.1_verified	en	non_markdown	Media asset is outside the Stage 1 exact Markdown extraction mode; referenced Markdown sources are selected separately.	GPTs/reports/stage_01_source_pack_baseline_plan.md			low	S1-J002	accepted	Candidate remains available in the repository for later media/PDF/script-specific source handling.
EXC-005542	repo	Manuals/Altibase_trunk/eng/media/Admin/9-2.png	source_index	8.1_verified	en	non_markdown	Media asset is outside the Stage 1 exact Markdown extraction mode; referenced Markdown sources are selected separately.	GPTs/reports/stage_01_source_pack_baseline_plan.md			low	S1-J002	accepted	Candidate remains available in the repository for later media/PDF/script-specific source handling.
EXC-005543	repo	Manuals/Altibase_trunk/eng/media/Admin/9-3.png	source_index	8.1_verified	en	non_markdown	Media asset is outside the Stage 1 exact Markdown extraction mode; referenced Markdown sources are selected separately.	GPTs/reports/stage_01_source_pack_baseline_plan.md			low	S1-J002	accepted	Candidate remains available in the repository for later media/PDF/script-specific source handling.
EXC-005544	repo	Manuals/Altibase_trunk/eng/media/Admin/9-3T.png	source_index	8.1_verified	en	non_markdown	Media asset is outside the Stage 1 exact Markdown extraction mode; referenced Markdown sources are selected separately.	GPTs/reports/stage_01_source_pack_baseline_plan.md			low	S1-J002	accepted	Candidate remains available in the repository for later media/PDF/script-specific source handling.
EXC-005545	repo	Manuals/Altibase_trunk/eng/media/Admin/9-4.png	source_index	8.1_verified	en	non_markdown	Media asset is outside the Stage 1 exact Markdown extraction mode; referenced Markdown sources are selected separately.	GPTs/reports/stage_01_source_pack_baseline_plan.md			low	S1-J002	accepted	Candidate remains available in the repository for later media/PDF/script-specific source handling.
EXC-005546	repo	Manuals/Altibase_trunk/eng/media/Admin/9-5.png	source_index	8.1_verified	en	non_markdown	Media asset is outside the Stage 1 exact Markdown extraction mode; referenced Markdown sources are selected separately.	GPTs/reports/stage_01_source_pack_baseline_plan.md			low	S1-J002	accepted	Candidate remains available in the repository for later media/PDF/script-specific source handling.
EXC-005547	repo	Manuals/Altibase_trunk/eng/media/Admin/9-6.png	source_index	8.1_verified	en	non_markdown	Media asset is outside the Stage 1 exact Markdown extraction mode; referenced Markdown sources are selected separately.	GPTs/reports/stage_01_source_pack_baseline_plan.md			low	S1-J002	accepted	Candidate remains available in the repository for later media/PDF/script-specific source handling.
EXC-005548	repo	Manuals/Altibase_trunk/eng/media/Admin/9f54062201ab7863c89bdd61a5cf0860.png	source_index	8.1_verified	en	non_markdown	Media asset is outside the Stage 1 exact Markdown extraction mode; referenced Markdown sources are selected separately.	GPTs/reports/stage_01_source_pack_baseline_plan.md			low	S1-J002	accepted	Candidate remains available in the repository for later media/PDF/script-specific source handling.
EXC-005549	repo	Manuals/Altibase_trunk/eng/media/Admin/Admin_eng.1.1.1.jpg	source_index	8.1_verified	en	non_markdown	Media asset is outside the Stage 1 exact Markdown extraction mode; referenced Markdown sources are selected separately.	GPTs/reports/stage_01_source_pack_baseline_plan.md			low	S1-J002	accepted	Candidate remains available in the repository for later media/PDF/script-specific source handling.
EXC-005550	repo	Manuals/Altibase_trunk/eng/media/Admin/Admin_eng.1.2.1.jpg	source_index	8.1_verified	en	non_markdown	Media asset is outside the Stage 1 exact Markdown extraction mode; referenced Markdown sources are selected separately.	GPTs/reports/stage_01_source_pack_baseline_plan.md			low	S1-J002	accepted	Candidate remains available in the repository for later media/PDF/script-specific source handling.
EXC-005551	repo	Manuals/Altibase_trunk/eng/media/Admin/Admin_eng.1.2.10.jpg	source_index	8.1_verified	en	non_markdown	Media asset is outside the Stage 1 exact Markdown extraction mode; referenced Markdown sources are selected separately.	GPTs/reports/stage_01_source_pack_baseline_plan.md			low	S1-J002	accepted	Candidate remains available in the repository for later media/PDF/script-specific source handling.
EXC-005552	repo	Manuals/Altibase_trunk/eng/media/Admin/Admin_eng.1.2.2.jpg	source_index	8.1_verified	en	non_markdown	Media asset is outside the Stage 1 exact Markdown extraction mode; referenced Markdown sources are selected separately.	GPTs/reports/stage_01_source_pack_baseline_plan.md			low	S1-J002	accepted	Candidate remains available in the repository for later media/PDF/script-specific source handling.
EXC-005553	repo	Manuals/Altibase_trunk/eng/media/Admin/Admin_eng.1.2.3.jpg	source_index	8.1_verified	en	non_markdown	Media asset is outside the Stage 1 exact Markdown extraction mode; referenced Markdown sources are selected separately.	GPTs/reports/stage_01_source_pack_baseline_plan.md			low	S1-J002	accepted	Candidate remains available in the repository for later media/PDF/script-specific source handling.
EXC-005554	repo	Manuals/Altibase_trunk/eng/media/Admin/Admin_eng.1.2.4.jpg	source_index	8.1_verified	en	non_markdown	Media asset is outside the Stage 1 exact Markdown extraction mode; referenced Markdown sources are selected separately.	GPTs/reports/stage_01_source_pack_baseline_plan.md			low	S1-J002	accepted	Candidate remains available in the repository for later media/PDF/script-specific source handling.
EXC-005555	repo	Manuals/Altibase_trunk/eng/media/Admin/Admin_eng.1.2.5.jpg	source_index	8.1_verified	en	non_markdown	Media asset is outside the Stage 1 exact Markdown extraction mode; referenced Markdown sources are selected separately.	GPTs/reports/stage_01_source_pack_baseline_plan.md			low	S1-J002	accepted	Candidate remains available in the repository for later media/PDF/script-specific source handling.
EXC-005556	repo	Manuals/Altibase_trunk/eng/media/Admin/Admin_eng.1.2.6.jpg	source_index	8.1_verified	en	non_markdown	Media asset is outside the Stage 1 exact Markdown extraction mode; referenced Markdown sources are selected separately.	GPTs/reports/stage_01_source_pack_baseline_plan.md			low	S1-J002	accepted	Candidate remains available in the repository for later media/PDF/script-specific source handling.
EXC-005557	repo	Manuals/Altibase_trunk/eng/media/Admin/Admin_eng.1.2.7.jpg	source_index	8.1_verified	en	non_markdown	Media asset is outside the Stage 1 exact Markdown extraction mode; referenced Markdown sources are selected separately.	GPTs/reports/stage_01_source_pack_baseline_plan.md			low	S1-J002	accepted	Candidate remains available in the repository for later media/PDF/script-specific source handling.
EXC-005558	repo	Manuals/Altibase_trunk/eng/media/Admin/Admin_eng.1.2.8.jpg	source_index	8.1_verified	en	non_markdown	Media asset is outside the Stage 1 exact Markdown extraction mode; referenced Markdown sources are selected separately.	GPTs/reports/stage_01_source_pack_baseline_plan.md			low	S1-J002	accepted	Candidate remains available in the repository for later media/PDF/script-specific source handling.
EXC-005559	repo	Manuals/Altibase_trunk/eng/media/Admin/Admin_eng.1.2.9.jpg	source_index	8.1_verified	en	non_markdown	Media asset is outside the Stage 1 exact Markdown extraction mode; referenced Markdown sources are selected separately.	GPTs/reports/stage_01_source_pack_baseline_plan.md			low	S1-J002	accepted	Candidate remains available in the repository for later media/PDF/script-specific source handling.
EXC-005560	repo	Manuals/Altibase_trunk/eng/media/Admin/Admin_eng.1.28.1.jpg	source_index	8.1_verified	en	non_markdown	Media asset is outside the Stage 1 exact Markdown extraction mode; referenced Markdown sources are selected separately.	GPTs/reports/stage_01_source_pack_baseline_plan.md			low	S1-J002	accepted	Candidate remains available in the repository for later media/PDF/script-specific source handling.
EXC-005561	repo	Manuals/Altibase_trunk/eng/media/Admin/Admin_eng.1.28.2.jpg	source_index	8.1_verified	en	non_markdown	Media asset is outside the Stage 1 exact Markdown extraction mode; referenced Markdown sources are selected separately.	GPTs/reports/stage_01_source_pack_baseline_plan.md			low	S1-J002	accepted	Candidate remains available in the repository for later media/PDF/script-specific source handling.
EXC-005562	repo	Manuals/Altibase_trunk/eng/media/Admin/Admin_eng.1.32.1.jpg	source_index	8.1_verified	en	non_markdown	Media asset is outside the Stage 1 exact Markdown extraction mode; referenced Markdown sources are selected separately.	GPTs/reports/stage_01_source_pack_baseline_plan.md			low	S1-J002	accepted	Candidate remains available in the repository for later media/PDF/script-specific source handling.
EXC-005563	repo	Manuals/Altibase_trunk/eng/media/Admin/Admin_eng.1.32.2.jpg	source_index	8.1_verified	en	non_markdown	Media asset is outside the Stage 1 exact Markdown extraction mode; referenced Markdown sources are selected separately.	GPTs/reports/stage_01_source_pack_baseline_plan.md			low	S1-J002	accepted	Candidate remains available in the repository for later media/PDF/script-specific source handling.
EXC-005564	repo	Manuals/Altibase_trunk/eng/media/Admin/Admin_eng.1.32.3.jpg	source_index	8.1_verified	en	non_markdown	Media asset is outside the Stage 1 exact Markdown extraction mode; referenced Markdown sources are selected separately.	GPTs/reports/stage_01_source_pack_baseline_plan.md			low	S1-J002	accepted	Candidate remains available in the repository for later media/PDF/script-specific source handling.
EXC-005565	repo	Manuals/Altibase_trunk/eng/media/Admin/Admin_eng.1.32.4.jpg	source_index	8.1_verified	en	non_markdown	Media asset is outside the Stage 1 exact Markdown extraction mode; referenced Markdown sources are selected separately.	GPTs/reports/stage_01_source_pack_baseline_plan.md			low	S1-J002	accepted	Candidate remains available in the repository for later media/PDF/script-specific source handling.
EXC-005566	repo	Manuals/Altibase_trunk/eng/media/Admin/Admin_eng.1.32.5.jpg	source_index	8.1_verified	en	non_markdown	Media asset is outside the Stage 1 exact Markdown extraction mode; referenced Markdown sources are selected separately.	GPTs/reports/stage_01_source_pack_baseline_plan.md			low	S1-J002	accepted	Candidate remains available in the repository for later media/PDF/script-specific source handling.
EXC-005567	repo	Manuals/Altibase_trunk/eng/media/Admin/Admin_eng.1.32.6.jpg	source_index	8.1_verified	en	non_markdown	Media asset is outside the Stage 1 exact Markdown extraction mode; referenced Markdown sources are selected separately.	GPTs/reports/stage_01_source_pack_baseline_plan.md			low	S1-J002	accepted	Candidate remains available in the repository for later media/PDF/script-specific source handling.
EXC-005568	repo	Manuals/Altibase_trunk/eng/media/Admin/Admin_eng.1.32.7.jpg	source_index	8.1_verified	en	non_markdown	Media asset is outside the Stage 1 exact Markdown extraction mode; referenced Markdown sources are selected separately.	GPTs/reports/stage_01_source_pack_baseline_plan.md			low	S1-J002	accepted	Candidate remains available in the repository for later media/PDF/script-specific source handling.
EXC-005569	repo	Manuals/Altibase_trunk/eng/media/Admin/Admin_eng.1.34.1.jpg	source_index	8.1_verified	en	non_markdown	Media asset is outside the Stage 1 exact Markdown extraction mode; referenced Markdown sources are selected separately.	GPTs/reports/stage_01_source_pack_baseline_plan.md			low	S1-J002	accepted	Candidate remains available in the repository for later media/PDF/script-specific source handling.
EXC-005570	repo	Manuals/Altibase_trunk/eng/media/Admin/Admin_eng.1.34.2.jpg	source_index	8.1_verified	en	non_markdown	Media asset is outside the Stage 1 exact Markdown extraction mode; referenced Markdown sources are selected separately.	GPTs/reports/stage_01_source_pack_baseline_plan.md			low	S1-J002	accepted	Candidate remains available in the repository for later media/PDF/script-specific source handling.
EXC-005571	repo	Manuals/Altibase_trunk/eng/media/Admin/Admin_eng.1.34.3.jpg	source_index	8.1_verified	en	non_markdown	Media asset is outside the Stage 1 exact Markdown extraction mode; referenced Markdown sources are selected separately.	GPTs/reports/stage_01_source_pack_baseline_plan.md			low	S1-J002	accepted	Candidate remains available in the repository for later media/PDF/script-specific source handling.
EXC-005572	repo	Manuals/Altibase_trunk/eng/media/Admin/Admin_eng.1.34.4.jpg	source_index	8.1_verified	en	non_markdown	Media asset is outside the Stage 1 exact Markdown extraction mode; referenced Markdown sources are selected separately.	GPTs/reports/stage_01_source_pack_baseline_plan.md			low	S1-J002	accepted	Candidate remains available in the repository for later media/PDF/script-specific source handling.
EXC-005573	repo	Manuals/Altibase_trunk/eng/media/Admin/Admin_eng.1.35.1.jpg	source_index	8.1_verified	en	non_markdown	Media asset is outside the Stage 1 exact Markdown extraction mode; referenced Markdown sources are selected separately.	GPTs/reports/stage_01_source_pack_baseline_plan.md			low	S1-J002	accepted	Candidate remains available in the repository for later media/PDF/script-specific source handling.
EXC-005574	repo	Manuals/Altibase_trunk/eng/media/Admin/Admin_eng.1.35.2.jpg	source_index	8.1_verified	en	non_markdown	Media asset is outside the Stage 1 exact Markdown extraction mode; referenced Markdown sources are selected separately.	GPTs/reports/stage_01_source_pack_baseline_plan.md			low	S1-J002	accepted	Candidate remains available in the repository for later media/PDF/script-specific source handling.
EXC-005575	repo	Manuals/Altibase_trunk/eng/media/Admin/Admin_eng.1.37.1.jpg	source_index	8.1_verified	en	non_markdown	Media asset is outside the Stage 1 exact Markdown extraction mode; referenced Markdown sources are selected separately.	GPTs/reports/stage_01_source_pack_baseline_plan.md			low	S1-J002	accepted	Candidate remains available in the repository for later media/PDF/script-specific source handling.
EXC-005576	repo	Manuals/Altibase_trunk/eng/media/Admin/Admin_eng.1.39.1.jpg	source_index	8.1_verified	en	non_markdown	Media asset is outside the Stage 1 exact Markdown extraction mode; referenced Markdown sources are selected separately.	GPTs/reports/stage_01_source_pack_baseline_plan.md			low	S1-J002	accepted	Candidate remains available in the repository for later media/PDF/script-specific source handling.
EXC-005577	repo	Manuals/Altibase_trunk/eng/media/Admin/Admin_eng.1.4.1.jpg	source_index	8.1_verified	en	non_markdown	Media asset is outside the Stage 1 exact Markdown extraction mode; referenced Markdown sources are selected separately.	GPTs/reports/stage_01_source_pack_baseline_plan.md			low	S1-J002	accepted	Candidate remains available in the repository for later media/PDF/script-specific source handling.
EXC-005578	repo	Manuals/Altibase_trunk/eng/media/Admin/Admin_eng.1.41.1.jpg	source_index	8.1_verified	en	non_markdown	Media asset is outside the Stage 1 exact Markdown extraction mode; referenced Markdown sources are selected separately.	GPTs/reports/stage_01_source_pack_baseline_plan.md			low	S1-J002	accepted	Candidate remains available in the repository for later media/PDF/script-specific source handling.
EXC-005579	repo	Manuals/Altibase_trunk/eng/media/Admin/Admin_eng.1.41.2.jpg	source_index	8.1_verified	en	non_markdown	Media asset is outside the Stage 1 exact Markdown extraction mode; referenced Markdown sources are selected separately.	GPTs/reports/stage_01_source_pack_baseline_plan.md			low	S1-J002	accepted	Candidate remains available in the repository for later media/PDF/script-specific source handling.
EXC-005580	repo	Manuals/Altibase_trunk/eng/media/Admin/Admin_eng.1.42.1.jpg	source_index	8.1_verified	en	non_markdown	Media asset is outside the Stage 1 exact Markdown extraction mode; referenced Markdown sources are selected separately.	GPTs/reports/stage_01_source_pack_baseline_plan.md			low	S1-J002	accepted	Candidate remains available in the repository for later media/PDF/script-specific source handling.
EXC-005581	repo	Manuals/Altibase_trunk/eng/media/Admin/Admin_eng.1.42.2.jpg	source_index	8.1_verified	en	non_markdown	Media asset is outside the Stage 1 exact Markdown extraction mode; referenced Markdown sources are selected separately.	GPTs/reports/stage_01_source_pack_baseline_plan.md			low	S1-J002	accepted	Candidate remains available in the repository for later media/PDF/script-specific source handling.
EXC-005582	repo	Manuals/Altibase_trunk/eng/media/Admin/Admin_eng.1.42.3.jpg	source_index	8.1_verified	en	non_markdown	Media asset is outside the Stage 1 exact Markdown extraction mode; referenced Markdown sources are selected separately.	GPTs/reports/stage_01_source_pack_baseline_plan.md			low	S1-J002	accepted	Candidate remains available in the repository for later media/PDF/script-specific source handling.
EXC-005583	repo	Manuals/Altibase_trunk/eng/media/Admin/Admin_eng.1.42.4.jpg	source_index	8.1_verified	en	non_markdown	Media asset is outside the Stage 1 exact Markdown extraction mode; referenced Markdown sources are selected separately.	GPTs/reports/stage_01_source_pack_baseline_plan.md			low	S1-J002	accepted	Candidate remains available in the repository for later media/PDF/script-specific source handling.
EXC-005584	repo	Manuals/Altibase_trunk/eng/media/Admin/Admin_eng.1.42.5.jpg	source_index	8.1_verified	en	non_markdown	Media asset is outside the Stage 1 exact Markdown extraction mode; referenced Markdown sources are selected separately.	GPTs/reports/stage_01_source_pack_baseline_plan.md			low	S1-J002	accepted	Candidate remains available in the repository for later media/PDF/script-specific source handling.
EXC-005585	repo	Manuals/Altibase_trunk/eng/media/Admin/Admin_eng.1.42.6.jpg	source_index	8.1_verified	en	non_markdown	Media asset is outside the Stage 1 exact Markdown extraction mode; referenced Markdown sources are selected separately.	GPTs/reports/stage_01_source_pack_baseline_plan.md			low	S1-J002	accepted	Candidate remains available in the repository for later media/PDF/script-specific source handling.
EXC-005586	repo	Manuals/Altibase_trunk/eng/media/Admin/Admin_eng.1.42.7.jpg	source_index	8.1_verified	en	non_markdown	Media asset is outside the Stage 1 exact Markdown extraction mode; referenced Markdown sources are selected separately.	GPTs/reports/stage_01_source_pack_baseline_plan.md			low	S1-J002	accepted	Candidate remains available in the repository for later media/PDF/script-specific source handling.
EXC-005587	repo	Manuals/Altibase_trunk/eng/media/Admin/Admin_eng.1.43.1.jpg	source_index	8.1_verified	en	non_markdown	Media asset is outside the Stage 1 exact Markdown extraction mode; referenced Markdown sources are selected separately.	GPTs/reports/stage_01_source_pack_baseline_plan.md			low	S1-J002	accepted	Candidate remains available in the repository for later media/PDF/script-specific source handling.
EXC-005588	repo	Manuals/Altibase_trunk/eng/media/Admin/Admin_eng.1.44.1.jpg	source_index	8.1_verified	en	non_markdown	Media asset is outside the Stage 1 exact Markdown extraction mode; referenced Markdown sources are selected separately.	GPTs/reports/stage_01_source_pack_baseline_plan.md			low	S1-J002	accepted	Candidate remains available in the repository for later media/PDF/script-specific source handling.
EXC-005589	repo	Manuals/Altibase_trunk/eng/media/Admin/Admin_eng.1.44.10.jpg	source_index	8.1_verified	en	non_markdown	Media asset is outside the Stage 1 exact Markdown extraction mode; referenced Markdown sources are selected separately.	GPTs/reports/stage_01_source_pack_baseline_plan.md			low	S1-J002	accepted	Candidate remains available in the repository for later media/PDF/script-specific source handling.
EXC-005590	repo	Manuals/Altibase_trunk/eng/media/Admin/Admin_eng.1.44.11.jpg	source_index	8.1_verified	en	non_markdown	Media asset is outside the Stage 1 exact Markdown extraction mode; referenced Markdown sources are selected separately.	GPTs/reports/stage_01_source_pack_baseline_plan.md			low	S1-J002	accepted	Candidate remains available in the repository for later media/PDF/script-specific source handling.
EXC-005591	repo	Manuals/Altibase_trunk/eng/media/Admin/Admin_eng.1.44.12.jpg	source_index	8.1_verified	en	non_markdown	Media asset is outside the Stage 1 exact Markdown extraction mode; referenced Markdown sources are selected separately.	GPTs/reports/stage_01_source_pack_baseline_plan.md			low	S1-J002	accepted	Candidate remains available in the repository for later media/PDF/script-specific source handling.
EXC-005592	repo	Manuals/Altibase_trunk/eng/media/Admin/Admin_eng.1.44.13.jpg	source_index	8.1_verified	en	non_markdown	Media asset is outside the Stage 1 exact Markdown extraction mode; referenced Markdown sources are selected separately.	GPTs/reports/stage_01_source_pack_baseline_plan.md			low	S1-J002	accepted	Candidate remains available in the repository for later media/PDF/script-specific source handling.
EXC-005593	repo	Manuals/Altibase_trunk/eng/media/Admin/Admin_eng.1.44.14.jpg	source_index	8.1_verified	en	non_markdown	Media asset is outside the Stage 1 exact Markdown extraction mode; referenced Markdown sources are selected separately.	GPTs/reports/stage_01_source_pack_baseline_plan.md			low	S1-J002	accepted	Candidate remains available in the repository for later media/PDF/script-specific source handling.
EXC-005594	repo	Manuals/Altibase_trunk/eng/media/Admin/Admin_eng.1.44.15.jpg	source_index	8.1_verified	en	non_markdown	Media asset is outside the Stage 1 exact Markdown extraction mode; referenced Markdown sources are selected separately.	GPTs/reports/stage_01_source_pack_baseline_plan.md			low	S1-J002	accepted	Candidate remains available in the repository for later media/PDF/script-specific source handling.
EXC-005595	repo	Manuals/Altibase_trunk/eng/media/Admin/Admin_eng.1.44.16.jpg	source_index	8.1_verified	en	non_markdown	Media asset is outside the Stage 1 exact Markdown extraction mode; referenced Markdown sources are selected separately.	GPTs/reports/stage_01_source_pack_baseline_plan.md			low	S1-J002	accepted	Candidate remains available in the repository for later media/PDF/script-specific source handling.
EXC-005596	repo	Manuals/Altibase_trunk/eng/media/Admin/Admin_eng.1.44.17.jpg	source_index	8.1_verified	en	non_markdown	Media asset is outside the Stage 1 exact Markdown extraction mode; referenced Markdown sources are selected separately.	GPTs/reports/stage_01_source_pack_baseline_plan.md			low	S1-J002	accepted	Candidate remains available in the repository for later media/PDF/script-specific source handling.
EXC-005597	repo	Manuals/Altibase_trunk/eng/media/Admin/Admin_eng.1.44.2.jpg	source_index	8.1_verified	en	non_markdown	Media asset is outside the Stage 1 exact Markdown extraction mode; referenced Markdown sources are selected separately.	GPTs/reports/stage_01_source_pack_baseline_plan.md			low	S1-J002	accepted	Candidate remains available in the repository for later media/PDF/script-specific source handling.
EXC-005598	repo	Manuals/Altibase_trunk/eng/media/Admin/Admin_eng.1.44.3.jpg	source_index	8.1_verified	en	non_markdown	Media asset is outside the Stage 1 exact Markdown extraction mode; referenced Markdown sources are selected separately.	GPTs/reports/stage_01_source_pack_baseline_plan.md			low	S1-J002	accepted	Candidate remains available in the repository for later media/PDF/script-specific source handling.
EXC-005599	repo	Manuals/Altibase_trunk/eng/media/Admin/Admin_eng.1.44.4.jpg	source_index	8.1_verified	en	non_markdown	Media asset is outside the Stage 1 exact Markdown extraction mode; referenced Markdown sources are selected separately.	GPTs/reports/stage_01_source_pack_baseline_plan.md			low	S1-J002	accepted	Candidate remains available in the repository for later media/PDF/script-specific source handling.
EXC-005600	repo	Manuals/Altibase_trunk/eng/media/Admin/Admin_eng.1.44.5.jpg	source_index	8.1_verified	en	non_markdown	Media asset is outside the Stage 1 exact Markdown extraction mode; referenced Markdown sources are selected separately.	GPTs/reports/stage_01_source_pack_baseline_plan.md			low	S1-J002	accepted	Candidate remains available in the repository for later media/PDF/script-specific source handling.
EXC-005601	repo	Manuals/Altibase_trunk/eng/media/Admin/Admin_eng.1.44.6.jpg	source_index	8.1_verified	en	non_markdown	Media asset is outside the Stage 1 exact Markdown extraction mode; referenced Markdown sources are selected separately.	GPTs/reports/stage_01_source_pack_baseline_plan.md			low	S1-J002	accepted	Candidate remains available in the repository for later media/PDF/script-specific source handling.
EXC-005602	repo	Manuals/Altibase_trunk/eng/media/Admin/Admin_eng.1.44.7.jpg	source_index	8.1_verified	en	non_markdown	Media asset is outside the Stage 1 exact Markdown extraction mode; referenced Markdown sources are selected separately.	GPTs/reports/stage_01_source_pack_baseline_plan.md			low	S1-J002	accepted	Candidate remains available in the repository for later media/PDF/script-specific source handling.
EXC-005603	repo	Manuals/Altibase_trunk/eng/media/Admin/Admin_eng.1.44.8.jpg	source_index	8.1_verified	en	non_markdown	Media asset is outside the Stage 1 exact Markdown extraction mode; referenced Markdown sources are selected separately.	GPTs/reports/stage_01_source_pack_baseline_plan.md			low	S1-J002	accepted	Candidate remains available in the repository for later media/PDF/script-specific source handling.
EXC-005604	repo	Manuals/Altibase_trunk/eng/media/Admin/Admin_eng.1.44.9.jpg	source_index	8.1_verified	en	non_markdown	Media asset is outside the Stage 1 exact Markdown extraction mode; referenced Markdown sources are selected separately.	GPTs/reports/stage_01_source_pack_baseline_plan.md			low	S1-J002	accepted	Candidate remains available in the repository for later media/PDF/script-specific source handling.
EXC-005605	repo	Manuals/Altibase_trunk/eng/media/Admin/Admin_eng.1.48.1.jpg	source_index	8.1_verified	en	non_markdown	Media asset is outside the Stage 1 exact Markdown extraction mode; referenced Markdown sources are selected separately.	GPTs/reports/stage_01_source_pack_baseline_plan.md			low	S1-J002	accepted	Candidate remains available in the repository for later media/PDF/script-specific source handling.
EXC-005606	repo	Manuals/Altibase_trunk/eng/media/Admin/Admin_eng.1.48.2.jpg	source_index	8.1_verified	en	non_markdown	Media asset is outside the Stage 1 exact Markdown extraction mode; referenced Markdown sources are selected separately.	GPTs/reports/stage_01_source_pack_baseline_plan.md			low	S1-J002	accepted	Candidate remains available in the repository for later media/PDF/script-specific source handling.
EXC-005607	repo	Manuals/Altibase_trunk/eng/media/Admin/Admin_eng.1.48.3.jpg	source_index	8.1_verified	en	non_markdown	Media asset is outside the Stage 1 exact Markdown extraction mode; referenced Markdown sources are selected separately.	GPTs/reports/stage_01_source_pack_baseline_plan.md			low	S1-J002	accepted	Candidate remains available in the repository for later media/PDF/script-specific source handling.
EXC-005608	repo	Manuals/Altibase_trunk/eng/media/Admin/Admin_eng.1.48.4.jpg	source_index	8.1_verified	en	non_markdown	Media asset is outside the Stage 1 exact Markdown extraction mode; referenced Markdown sources are selected separately.	GPTs/reports/stage_01_source_pack_baseline_plan.md			low	S1-J002	accepted	Candidate remains available in the repository for later media/PDF/script-specific source handling.
EXC-005609	repo	Manuals/Altibase_trunk/eng/media/Admin/Admin_eng.1.49.1.jpg	source_index	8.1_verified	en	non_markdown	Media asset is outside the Stage 1 exact Markdown extraction mode; referenced Markdown sources are selected separately.	GPTs/reports/stage_01_source_pack_baseline_plan.md			low	S1-J002	accepted	Candidate remains available in the repository for later media/PDF/script-specific source handling.
EXC-005610	repo	Manuals/Altibase_trunk/eng/media/Admin/Admin_eng.1.49.2.jpg	source_index	8.1_verified	en	non_markdown	Media asset is outside the Stage 1 exact Markdown extraction mode; referenced Markdown sources are selected separately.	GPTs/reports/stage_01_source_pack_baseline_plan.md			low	S1-J002	accepted	Candidate remains available in the repository for later media/PDF/script-specific source handling.
EXC-005611	repo	Manuals/Altibase_trunk/eng/media/Admin/Admin_eng.1.49.3.jpg	source_index	8.1_verified	en	non_markdown	Media asset is outside the Stage 1 exact Markdown extraction mode; referenced Markdown sources are selected separately.	GPTs/reports/stage_01_source_pack_baseline_plan.md			low	S1-J002	accepted	Candidate remains available in the repository for later media/PDF/script-specific source handling.
EXC-005612	repo	Manuals/Altibase_trunk/eng/media/Admin/Admin_eng.1.49.4.jpg	source_index	8.1_verified	en	non_markdown	Media asset is outside the Stage 1 exact Markdown extraction mode; referenced Markdown sources are selected separately.	GPTs/reports/stage_01_source_pack_baseline_plan.md			low	S1-J002	accepted	Candidate remains available in the repository for later media/PDF/script-specific source handling.
EXC-005613	repo	Manuals/Altibase_trunk/eng/media/Admin/Admin_eng.1.50.1.jpg	source_index	8.1_verified	en	non_markdown	Media asset is outside the Stage 1 exact Markdown extraction mode; referenced Markdown sources are selected separately.	GPTs/reports/stage_01_source_pack_baseline_plan.md			low	S1-J002	accepted	Candidate remains available in the repository for later media/PDF/script-specific source handling.
EXC-005614	repo	Manuals/Altibase_trunk/eng/media/Admin/Admin_eng.1.52.1.jpg	source_index	8.1_verified	en	non_markdown	Media asset is outside the Stage 1 exact Markdown extraction mode; referenced Markdown sources are selected separately.	GPTs/reports/stage_01_source_pack_baseline_plan.md			low	S1-J002	accepted	Candidate remains available in the repository for later media/PDF/script-specific source handling.
