playbook_id	playbook_path	playbook_title	domain	validation_status	source_id	source_origin	source_path	source_role	source_family	version_scope	authority_label	source_pack_shard_id	source_pack_block_id	source_pack_block_ref	source_pack_validation_status	aid_route_or_tier	aid_tier_ids	korean_aligned_baseline_block_ids	generated_artifact_types	protected_topic	guardrail_ids	remaining_gap_ids	remaining_gap_class	notes
APB-000012	GPTs/agent_playbooks/migration_integrations.md	Migration And Integrations Playbook	Migration and integrations	pass	SRC-000432	repo	ReleaseNotes/eng/Altibase_Migration_Center_7_12_Release_Notes.md	release_note	migration_oracle	Migration Center 7.12	English extraction aid	SHARD-010	BLOCK-000581	SRC-000432/BLOCK-000581	pass	primary_working_source		KAE-BLOCK-000019;KAE-BLOCK-000154;KAE-BLOCK-000210;KAE-BLOCK-000211;KAE-BLOCK-000232;KAE-BLOCK-000254;KAE-BLOCK-000255;KAE-BLOCK-000256;KAE-BLOCK-000257;KAE-BLOCK-000258;KAE-BLOCK-000259;KAE-BLOCK-000260;KAE-BLOCK-000261;KAE-BLOCK-000262;KAE-BLOCK-000263;KAE-BLOCK-000266;KAE-BLOCK-000007;KAE-BLOCK-000008;KAE-BLOCK-000142;KAE-BLOCK-000143;KAE-BLOCK-000197;KAE-BLOCK-000198;KAE-BLOCK-000230;KAE-BLOCK-000034;KAE-BLOCK-000165;KAE-BLOCK-000221;KAE-BLOCK-000222;KAE-BLOCK-000238;KAE-BLOCK-000239;KAE-BLOCK-000244;KAE-BLOCK-000245;KAE-BLOCK-000246;KAE-BLOCK-000249;KAE-BLOCK-000274;KAE-BLOCK-000275;KAE-BLOCK-000276	commands;scripts;configuration;mapping_notes;validation_checks;SQL;YAML;runbook	yes	CONF-000004;CONF-000006;CONF-000007;CONF-000009	APG-S2-J012-002;APG-S2-J012-003;APG-S2-J012-004	accepted_limitation;residual_risk_recheck_required;downstream_stage3_4_work	Source-backed guarded route for Migration Center, Adapter for Oracle, DB Link, Hadoop, Kubernetes/AKU, Spatial, altiShapeLoader, NiFi, Tableau, and AID integration routes.
APB-000012	GPTs/agent_playbooks/migration_integrations.md	Migration And Integrations Playbook	Migration and integrations	pass	SRC-000455	repo	ReleaseNotes/kor/Altibase_Migration_Center_7_12_Release_Notes.md	release_note	migration_oracle	Migration Center 7.12	Korean authoritative	SHARD-010	BLOCK-000582	SRC-000455/BLOCK-000582	pass	primary_working_source		KAE-BLOCK-000019;KAE-BLOCK-000154;KAE-BLOCK-000210;KAE-BLOCK-000211;KAE-BLOCK-000232;KAE-BLOCK-000254;KAE-BLOCK-000255;KAE-BLOCK-000256;KAE-BLOCK-000257;KAE-BLOCK-000258;KAE-BLOCK-000259;KAE-BLOCK-000260;KAE-BLOCK-000261;KAE-BLOCK-000262;KAE-BLOCK-000263;KAE-BLOCK-000266;KAE-BLOCK-000007;KAE-BLOCK-000008;KAE-BLOCK-000142;KAE-BLOCK-000143;KAE-BLOCK-000197;KAE-BLOCK-000198;KAE-BLOCK-000230;KAE-BLOCK-000034;KAE-BLOCK-000165;KAE-BLOCK-000221;KAE-BLOCK-000222;KAE-BLOCK-000238;KAE-BLOCK-000239;KAE-BLOCK-000244;KAE-BLOCK-000245;KAE-BLOCK-000246;KAE-BLOCK-000249;KAE-BLOCK-000274;KAE-BLOCK-000275;KAE-BLOCK-000276	commands;scripts;configuration;mapping_notes;validation_checks;SQL;YAML;runbook	yes	CONF-000004;CONF-000006;CONF-000007;CONF-000009	APG-S2-J012-002;APG-S2-J012-003;APG-S2-J012-004	accepted_limitation;residual_risk_recheck_required;downstream_stage3_4_work	Source-backed guarded route for Migration Center, Adapter for Oracle, DB Link, Hadoop, Kubernetes/AKU, Spatial, altiShapeLoader, NiFi, Tableau, and AID integration routes.
APB-000012	GPTs/agent_playbooks/migration_integrations.md	Migration And Integrations Playbook	Migration and integrations	pass	SRC-000433	repo	ReleaseNotes/eng/Altibase_Migration_Center_7_13_Release_Notes.md	release_note	migration_oracle	Migration Center 7.13	English extraction aid	SHARD-010	BLOCK-000583	SRC-000433/BLOCK-000583	pass	primary_working_source		KAE-BLOCK-000019;KAE-BLOCK-000154;KAE-BLOCK-000210;KAE-BLOCK-000211;KAE-BLOCK-000232;KAE-BLOCK-000254;KAE-BLOCK-000255;KAE-BLOCK-000256;KAE-BLOCK-000257;KAE-BLOCK-000258;KAE-BLOCK-000259;KAE-BLOCK-000260;KAE-BLOCK-000261;KAE-BLOCK-000262;KAE-BLOCK-000263;KAE-BLOCK-000266;KAE-BLOCK-000007;KAE-BLOCK-000008;KAE-BLOCK-000142;KAE-BLOCK-000143;KAE-BLOCK-000197;KAE-BLOCK-000198;KAE-BLOCK-000230;KAE-BLOCK-000034;KAE-BLOCK-000165;KAE-BLOCK-000221;KAE-BLOCK-000222;KAE-BLOCK-000238;KAE-BLOCK-000239;KAE-BLOCK-000244;KAE-BLOCK-000245;KAE-BLOCK-000246;KAE-BLOCK-000249;KAE-BLOCK-000274;KAE-BLOCK-000275;KAE-BLOCK-000276	commands;scripts;configuration;mapping_notes;validation_checks;SQL;YAML;runbook	yes	CONF-000004;CONF-000006;CONF-000007;CONF-000009	APG-S2-J012-002;APG-S2-J012-003;APG-S2-J012-004	accepted_limitation;residual_risk_recheck_required;downstream_stage3_4_work	Source-backed guarded route for Migration Center, Adapter for Oracle, DB Link, Hadoop, Kubernetes/AKU, Spatial, altiShapeLoader, NiFi, Tableau, and AID integration routes.
APB-000012	GPTs/agent_playbooks/migration_integrations.md	Migration And Integrations Playbook	Migration and integrations	pass	SRC-000456	repo	ReleaseNotes/kor/Altibase_Migration_Center_7_13_Release_Notes.md	release_note	migration_oracle	Migration Center 7.13	Korean authoritative	SHARD-010	BLOCK-000584	SRC-000456/BLOCK-000584	pass	primary_working_source		KAE-BLOCK-000019;KAE-BLOCK-000154;KAE-BLOCK-000210;KAE-BLOCK-000211;KAE-BLOCK-000232;KAE-BLOCK-000254;KAE-BLOCK-000255;KAE-BLOCK-000256;KAE-BLOCK-000257;KAE-BLOCK-000258;KAE-BLOCK-000259;KAE-BLOCK-000260;KAE-BLOCK-000261;KAE-BLOCK-000262;KAE-BLOCK-000263;KAE-BLOCK-000266;KAE-BLOCK-000007;KAE-BLOCK-000008;KAE-BLOCK-000142;KAE-BLOCK-000143;KAE-BLOCK-000197;KAE-BLOCK-000198;KAE-BLOCK-000230;KAE-BLOCK-000034;KAE-BLOCK-000165;KAE-BLOCK-000221;KAE-BLOCK-000222;KAE-BLOCK-000238;KAE-BLOCK-000239;KAE-BLOCK-000244;KAE-BLOCK-000245;KAE-BLOCK-000246;KAE-BLOCK-000249;KAE-BLOCK-000274;KAE-BLOCK-000275;KAE-BLOCK-000276	commands;scripts;configuration;mapping_notes;validation_checks;SQL;YAML;runbook	yes	CONF-000004;CONF-000006;CONF-000007;CONF-000009	APG-S2-J012-002;APG-S2-J012-003;APG-S2-J012-004	accepted_limitation;residual_risk_recheck_required;downstream_stage3_4_work	Source-backed guarded route for Migration Center, Adapter for Oracle, DB Link, Hadoop, Kubernetes/AKU, Spatial, altiShapeLoader, NiFi, Tableau, and AID integration routes.
APB-000012	GPTs/agent_playbooks/migration_integrations.md	Migration And Integrations Playbook	Migration and integrations	pass	SRC-000434	repo	ReleaseNotes/eng/Altibase_Migration_Center_7_14_Release_Notes.md	release_note	migration_oracle	Migration Center 7.14	English extraction aid	SHARD-010	BLOCK-000585	SRC-000434/BLOCK-000585	pass	primary_working_source		KAE-BLOCK-000019;KAE-BLOCK-000154;KAE-BLOCK-000210;KAE-BLOCK-000211;KAE-BLOCK-000232;KAE-BLOCK-000254;KAE-BLOCK-000255;KAE-BLOCK-000256;KAE-BLOCK-000257;KAE-BLOCK-000258;KAE-BLOCK-000259;KAE-BLOCK-000260;KAE-BLOCK-000261;KAE-BLOCK-000262;KAE-BLOCK-000263;KAE-BLOCK-000266;KAE-BLOCK-000007;KAE-BLOCK-000008;KAE-BLOCK-000142;KAE-BLOCK-000143;KAE-BLOCK-000197;KAE-BLOCK-000198;KAE-BLOCK-000230;KAE-BLOCK-000034;KAE-BLOCK-000165;KAE-BLOCK-000221;KAE-BLOCK-000222;KAE-BLOCK-000238;KAE-BLOCK-000239;KAE-BLOCK-000244;KAE-BLOCK-000245;KAE-BLOCK-000246;KAE-BLOCK-000249;KAE-BLOCK-000274;KAE-BLOCK-000275;KAE-BLOCK-000276	commands;scripts;configuration;mapping_notes;validation_checks;SQL;YAML;runbook	yes	CONF-000004;CONF-000006;CONF-000007;CONF-000009	APG-S2-J012-002;APG-S2-J012-003;APG-S2-J012-004	accepted_limitation;residual_risk_recheck_required;downstream_stage3_4_work	Source-backed guarded route for Migration Center, Adapter for Oracle, DB Link, Hadoop, Kubernetes/AKU, Spatial, altiShapeLoader, NiFi, Tableau, and AID integration routes.
APB-000012	GPTs/agent_playbooks/migration_integrations.md	Migration And Integrations Playbook	Migration and integrations	pass	SRC-000457	repo	ReleaseNotes/kor/Altibase_Migration_Center_7_14_Release_Notes.md	release_note	migration_oracle	Migration Center 7.14	Korean authoritative	SHARD-010	BLOCK-000586	SRC-000457/BLOCK-000586	pass	primary_working_source		KAE-BLOCK-000019;KAE-BLOCK-000154;KAE-BLOCK-000210;KAE-BLOCK-000211;KAE-BLOCK-000232;KAE-BLOCK-000254;KAE-BLOCK-000255;KAE-BLOCK-000256;KAE-BLOCK-000257;KAE-BLOCK-000258;KAE-BLOCK-000259;KAE-BLOCK-000260;KAE-BLOCK-000261;KAE-BLOCK-000262;KAE-BLOCK-000263;KAE-BLOCK-000266;KAE-BLOCK-000007;KAE-BLOCK-000008;KAE-BLOCK-000142;KAE-BLOCK-000143;KAE-BLOCK-000197;KAE-BLOCK-000198;KAE-BLOCK-000230;KAE-BLOCK-000034;KAE-BLOCK-000165;KAE-BLOCK-000221;KAE-BLOCK-000222;KAE-BLOCK-000238;KAE-BLOCK-000239;KAE-BLOCK-000244;KAE-BLOCK-000245;KAE-BLOCK-000246;KAE-BLOCK-000249;KAE-BLOCK-000274;KAE-BLOCK-000275;KAE-BLOCK-000276	commands;scripts;configuration;mapping_notes;validation_checks;SQL;YAML;runbook	yes	CONF-000004;CONF-000006;CONF-000007;CONF-000009	APG-S2-J012-002;APG-S2-J012-003;APG-S2-J012-004	accepted_limitation;residual_risk_recheck_required;downstream_stage3_4_work	Source-backed guarded route for Migration Center, Adapter for Oracle, DB Link, Hadoop, Kubernetes/AKU, Spatial, altiShapeLoader, NiFi, Tableau, and AID integration routes.
APB-000012	GPTs/agent_playbooks/migration_integrations.md	Migration And Integrations Playbook	Migration and integrations	pass	SRC-000435	repo	ReleaseNotes/eng/Altibase_Migration_Center_7_15_Release_Notes.md	release_note	migration_oracle	Migration Center 7.15	English extraction aid	SHARD-010	BLOCK-000587	SRC-000435/BLOCK-000587	pass	primary_working_source		KAE-BLOCK-000019;KAE-BLOCK-000154;KAE-BLOCK-000210;KAE-BLOCK-000211;KAE-BLOCK-000232;KAE-BLOCK-000254;KAE-BLOCK-000255;KAE-BLOCK-000256;KAE-BLOCK-000257;KAE-BLOCK-000258;KAE-BLOCK-000259;KAE-BLOCK-000260;KAE-BLOCK-000261;KAE-BLOCK-000262;KAE-BLOCK-000263;KAE-BLOCK-000266;KAE-BLOCK-000007;KAE-BLOCK-000008;KAE-BLOCK-000142;KAE-BLOCK-000143;KAE-BLOCK-000197;KAE-BLOCK-000198;KAE-BLOCK-000230;KAE-BLOCK-000034;KAE-BLOCK-000165;KAE-BLOCK-000221;KAE-BLOCK-000222;KAE-BLOCK-000238;KAE-BLOCK-000239;KAE-BLOCK-000244;KAE-BLOCK-000245;KAE-BLOCK-000246;KAE-BLOCK-000249;KAE-BLOCK-000274;KAE-BLOCK-000275;KAE-BLOCK-000276	commands;scripts;configuration;mapping_notes;validation_checks;SQL;YAML;runbook	yes	CONF-000004;CONF-000006;CONF-000007;CONF-000009	APG-S2-J012-002;APG-S2-J012-003;APG-S2-J012-004	accepted_limitation;residual_risk_recheck_required;downstream_stage3_4_work	Source-backed guarded route for Migration Center, Adapter for Oracle, DB Link, Hadoop, Kubernetes/AKU, Spatial, altiShapeLoader, NiFi, Tableau, and AID integration routes.
APB-000012	GPTs/agent_playbooks/migration_integrations.md	Migration And Integrations Playbook	Migration and integrations	pass	SRC-000458	repo	ReleaseNotes/kor/Altibase_Migration_Center_7_15_Release_Notes.md	release_note	migration_oracle	Migration Center 7.15	Korean authoritative	SHARD-010	BLOCK-000588	SRC-000458/BLOCK-000588	pass	primary_working_source		KAE-BLOCK-000019;KAE-BLOCK-000154;KAE-BLOCK-000210;KAE-BLOCK-000211;KAE-BLOCK-000232;KAE-BLOCK-000254;KAE-BLOCK-000255;KAE-BLOCK-000256;KAE-BLOCK-000257;KAE-BLOCK-000258;KAE-BLOCK-000259;KAE-BLOCK-000260;KAE-BLOCK-000261;KAE-BLOCK-000262;KAE-BLOCK-000263;KAE-BLOCK-000266;KAE-BLOCK-000007;KAE-BLOCK-000008;KAE-BLOCK-000142;KAE-BLOCK-000143;KAE-BLOCK-000197;KAE-BLOCK-000198;KAE-BLOCK-000230;KAE-BLOCK-000034;KAE-BLOCK-000165;KAE-BLOCK-000221;KAE-BLOCK-000222;KAE-BLOCK-000238;KAE-BLOCK-000239;KAE-BLOCK-000244;KAE-BLOCK-000245;KAE-BLOCK-000246;KAE-BLOCK-000249;KAE-BLOCK-000274;KAE-BLOCK-000275;KAE-BLOCK-000276	commands;scripts;configuration;mapping_notes;validation_checks;SQL;YAML;runbook	yes	CONF-000004;CONF-000006;CONF-000007;CONF-000009	APG-S2-J012-002;APG-S2-J012-003;APG-S2-J012-004	accepted_limitation;residual_risk_recheck_required;downstream_stage3_4_work	Source-backed guarded route for Migration Center, Adapter for Oracle, DB Link, Hadoop, Kubernetes/AKU, Spatial, altiShapeLoader, NiFi, Tableau, and AID integration routes.
APB-000012	GPTs/agent_playbooks/migration_integrations.md	Migration And Integrations Playbook	Migration and integrations	pass	SRC-000436	repo	ReleaseNotes/eng/Altibase_Migration_Center_7_16_Release_Notes.md	release_note	migration_oracle	Migration Center 7.16	English extraction aid	SHARD-010	BLOCK-000589	SRC-000436/BLOCK-000589	pass	primary_working_source		KAE-BLOCK-000019;KAE-BLOCK-000154;KAE-BLOCK-000210;KAE-BLOCK-000211;KAE-BLOCK-000232;KAE-BLOCK-000254;KAE-BLOCK-000255;KAE-BLOCK-000256;KAE-BLOCK-000257;KAE-BLOCK-000258;KAE-BLOCK-000259;KAE-BLOCK-000260;KAE-BLOCK-000261;KAE-BLOCK-000262;KAE-BLOCK-000263;KAE-BLOCK-000266;KAE-BLOCK-000007;KAE-BLOCK-000008;KAE-BLOCK-000142;KAE-BLOCK-000143;KAE-BLOCK-000197;KAE-BLOCK-000198;KAE-BLOCK-000230;KAE-BLOCK-000034;KAE-BLOCK-000165;KAE-BLOCK-000221;KAE-BLOCK-000222;KAE-BLOCK-000238;KAE-BLOCK-000239;KAE-BLOCK-000244;KAE-BLOCK-000245;KAE-BLOCK-000246;KAE-BLOCK-000249;KAE-BLOCK-000274;KAE-BLOCK-000275;KAE-BLOCK-000276	commands;scripts;configuration;mapping_notes;validation_checks;SQL;YAML;runbook	yes	CONF-000004;CONF-000006;CONF-000007;CONF-000009	APG-S2-J012-002;APG-S2-J012-003;APG-S2-J012-004	accepted_limitation;residual_risk_recheck_required;downstream_stage3_4_work	Source-backed guarded route for Migration Center, Adapter for Oracle, DB Link, Hadoop, Kubernetes/AKU, Spatial, altiShapeLoader, NiFi, Tableau, and AID integration routes.
APB-000012	GPTs/agent_playbooks/migration_integrations.md	Migration And Integrations Playbook	Migration and integrations	pass	SRC-000459	repo	ReleaseNotes/kor/Altibase_Migration_Center_7_16_Release_Notes.md	release_note	migration_oracle	Migration Center 7.16	Korean authoritative	SHARD-010	BLOCK-000590	SRC-000459/BLOCK-000590	pass	primary_working_source		KAE-BLOCK-000019;KAE-BLOCK-000154;KAE-BLOCK-000210;KAE-BLOCK-000211;KAE-BLOCK-000232;KAE-BLOCK-000254;KAE-BLOCK-000255;KAE-BLOCK-000256;KAE-BLOCK-000257;KAE-BLOCK-000258;KAE-BLOCK-000259;KAE-BLOCK-000260;KAE-BLOCK-000261;KAE-BLOCK-000262;KAE-BLOCK-000263;KAE-BLOCK-000266;KAE-BLOCK-000007;KAE-BLOCK-000008;KAE-BLOCK-000142;KAE-BLOCK-000143;KAE-BLOCK-000197;KAE-BLOCK-000198;KAE-BLOCK-000230;KAE-BLOCK-000034;KAE-BLOCK-000165;KAE-BLOCK-000221;KAE-BLOCK-000222;KAE-BLOCK-000238;KAE-BLOCK-000239;KAE-BLOCK-000244;KAE-BLOCK-000245;KAE-BLOCK-000246;KAE-BLOCK-000249;KAE-BLOCK-000274;KAE-BLOCK-000275;KAE-BLOCK-000276	commands;scripts;configuration;mapping_notes;validation_checks;SQL;YAML;runbook	yes	CONF-000004;CONF-000006;CONF-000007;CONF-000009	APG-S2-J012-002;APG-S2-J012-003;APG-S2-J012-004	accepted_limitation;residual_risk_recheck_required;downstream_stage3_4_work	Source-backed guarded route for Migration Center, Adapter for Oracle, DB Link, Hadoop, Kubernetes/AKU, Spatial, altiShapeLoader, NiFi, Tableau, and AID integration routes.
APB-000012	GPTs/agent_playbooks/migration_integrations.md	Migration And Integrations Playbook	Migration and integrations	pass	SRC-000437	repo	ReleaseNotes/eng/Altibase_Migration_Center_7_17_Release_Notes.md	release_note	migration_oracle	Migration Center 7.17	English extraction aid	SHARD-010	BLOCK-000591	SRC-000437/BLOCK-000591	pass	primary_working_source		KAE-BLOCK-000019;KAE-BLOCK-000154;KAE-BLOCK-000210;KAE-BLOCK-000211;KAE-BLOCK-000232;KAE-BLOCK-000254;KAE-BLOCK-000255;KAE-BLOCK-000256;KAE-BLOCK-000257;KAE-BLOCK-000258;KAE-BLOCK-000259;KAE-BLOCK-000260;KAE-BLOCK-000261;KAE-BLOCK-000262;KAE-BLOCK-000263;KAE-BLOCK-000266;KAE-BLOCK-000007;KAE-BLOCK-000008;KAE-BLOCK-000142;KAE-BLOCK-000143;KAE-BLOCK-000197;KAE-BLOCK-000198;KAE-BLOCK-000230;KAE-BLOCK-000034;KAE-BLOCK-000165;KAE-BLOCK-000221;KAE-BLOCK-000222;KAE-BLOCK-000238;KAE-BLOCK-000239;KAE-BLOCK-000244;KAE-BLOCK-000245;KAE-BLOCK-000246;KAE-BLOCK-000249;KAE-BLOCK-000274;KAE-BLOCK-000275;KAE-BLOCK-000276	commands;scripts;configuration;mapping_notes;validation_checks;SQL;YAML;runbook	yes	CONF-000004;CONF-000006;CONF-000007;CONF-000009	APG-S2-J012-002;APG-S2-J012-003;APG-S2-J012-004	accepted_limitation;residual_risk_recheck_required;downstream_stage3_4_work	Source-backed guarded route for Migration Center, Adapter for Oracle, DB Link, Hadoop, Kubernetes/AKU, Spatial, altiShapeLoader, NiFi, Tableau, and AID integration routes.
APB-000012	GPTs/agent_playbooks/migration_integrations.md	Migration And Integrations Playbook	Migration and integrations	pass	SRC-000460	repo	ReleaseNotes/kor/Altibase_Migration_Center_7_17_Release_Notes.md	release_note	migration_oracle	Migration Center 7.17	Korean authoritative	SHARD-010	BLOCK-000592	SRC-000460/BLOCK-000592	pass	primary_working_source		KAE-BLOCK-000019;KAE-BLOCK-000154;KAE-BLOCK-000210;KAE-BLOCK-000211;KAE-BLOCK-000232;KAE-BLOCK-000254;KAE-BLOCK-000255;KAE-BLOCK-000256;KAE-BLOCK-000257;KAE-BLOCK-000258;KAE-BLOCK-000259;KAE-BLOCK-000260;KAE-BLOCK-000261;KAE-BLOCK-000262;KAE-BLOCK-000263;KAE-BLOCK-000266;KAE-BLOCK-000007;KAE-BLOCK-000008;KAE-BLOCK-000142;KAE-BLOCK-000143;KAE-BLOCK-000197;KAE-BLOCK-000198;KAE-BLOCK-000230;KAE-BLOCK-000034;KAE-BLOCK-000165;KAE-BLOCK-000221;KAE-BLOCK-000222;KAE-BLOCK-000238;KAE-BLOCK-000239;KAE-BLOCK-000244;KAE-BLOCK-000245;KAE-BLOCK-000246;KAE-BLOCK-000249;KAE-BLOCK-000274;KAE-BLOCK-000275;KAE-BLOCK-000276	commands;scripts;configuration;mapping_notes;validation_checks;SQL;YAML;runbook	yes	CONF-000004;CONF-000006;CONF-000007;CONF-000009	APG-S2-J012-002;APG-S2-J012-003;APG-S2-J012-004	accepted_limitation;residual_risk_recheck_required;downstream_stage3_4_work	Source-backed guarded route for Migration Center, Adapter for Oracle, DB Link, Hadoop, Kubernetes/AKU, Spatial, altiShapeLoader, NiFi, Tableau, and AID integration routes.
APB-000012	GPTs/agent_playbooks/migration_integrations.md	Migration And Integrations Playbook	Migration and integrations	pass	SRC-000438	repo	ReleaseNotes/eng/Altibase_Migration_Center_7_18_Release_Notes.md	release_note	migration_oracle	Migration Center 7.18	English extraction aid	SHARD-010	BLOCK-000593	SRC-000438/BLOCK-000593	pass	primary_working_source		KAE-BLOCK-000019;KAE-BLOCK-000154;KAE-BLOCK-000210;KAE-BLOCK-000211;KAE-BLOCK-000232;KAE-BLOCK-000254;KAE-BLOCK-000255;KAE-BLOCK-000256;KAE-BLOCK-000257;KAE-BLOCK-000258;KAE-BLOCK-000259;KAE-BLOCK-000260;KAE-BLOCK-000261;KAE-BLOCK-000262;KAE-BLOCK-000263;KAE-BLOCK-000266;KAE-BLOCK-000007;KAE-BLOCK-000008;KAE-BLOCK-000142;KAE-BLOCK-000143;KAE-BLOCK-000197;KAE-BLOCK-000198;KAE-BLOCK-000230;KAE-BLOCK-000034;KAE-BLOCK-000165;KAE-BLOCK-000221;KAE-BLOCK-000222;KAE-BLOCK-000238;KAE-BLOCK-000239;KAE-BLOCK-000244;KAE-BLOCK-000245;KAE-BLOCK-000246;KAE-BLOCK-000249;KAE-BLOCK-000274;KAE-BLOCK-000275;KAE-BLOCK-000276	commands;scripts;configuration;mapping_notes;validation_checks;SQL;YAML;runbook	yes	CONF-000004;CONF-000006;CONF-000007;CONF-000009	APG-S2-J012-002;APG-S2-J012-003;APG-S2-J012-004	accepted_limitation;residual_risk_recheck_required;downstream_stage3_4_work	Source-backed guarded route for Migration Center, Adapter for Oracle, DB Link, Hadoop, Kubernetes/AKU, Spatial, altiShapeLoader, NiFi, Tableau, and AID integration routes.
APB-000012	GPTs/agent_playbooks/migration_integrations.md	Migration And Integrations Playbook	Migration and integrations	pass	SRC-000461	repo	ReleaseNotes/kor/Altibase_Migration_Center_7_18_Release_Notes.md	release_note	migration_oracle	Migration Center 7.18	Korean authoritative	SHARD-010	BLOCK-000594	SRC-000461/BLOCK-000594	pass	primary_working_source		KAE-BLOCK-000019;KAE-BLOCK-000154;KAE-BLOCK-000210;KAE-BLOCK-000211;KAE-BLOCK-000232;KAE-BLOCK-000254;KAE-BLOCK-000255;KAE-BLOCK-000256;KAE-BLOCK-000257;KAE-BLOCK-000258;KAE-BLOCK-000259;KAE-BLOCK-000260;KAE-BLOCK-000261;KAE-BLOCK-000262;KAE-BLOCK-000263;KAE-BLOCK-000266;KAE-BLOCK-000007;KAE-BLOCK-000008;KAE-BLOCK-000142;KAE-BLOCK-000143;KAE-BLOCK-000197;KAE-BLOCK-000198;KAE-BLOCK-000230;KAE-BLOCK-000034;KAE-BLOCK-000165;KAE-BLOCK-000221;KAE-BLOCK-000222;KAE-BLOCK-000238;KAE-BLOCK-000239;KAE-BLOCK-000244;KAE-BLOCK-000245;KAE-BLOCK-000246;KAE-BLOCK-000249;KAE-BLOCK-000274;KAE-BLOCK-000275;KAE-BLOCK-000276	commands;scripts;configuration;mapping_notes;validation_checks;SQL;YAML;runbook	yes	CONF-000004;CONF-000006;CONF-000007;CONF-000009	APG-S2-J012-002;APG-S2-J012-003;APG-S2-J012-004	accepted_limitation;residual_risk_recheck_required;downstream_stage3_4_work	Source-backed guarded route for Migration Center, Adapter for Oracle, DB Link, Hadoop, Kubernetes/AKU, Spatial, altiShapeLoader, NiFi, Tableau, and AID integration routes.
APB-000012	GPTs/agent_playbooks/migration_integrations.md	Migration And Integrations Playbook	Migration and integrations	pass	SRC-000439	repo	ReleaseNotes/eng/Altibase_Migration_Center_7_19_Release_Notes.md	release_note	migration_oracle	Migration Center 7.19	English extraction aid	SHARD-010	BLOCK-000595	SRC-000439/BLOCK-000595	pass	primary_working_source		KAE-BLOCK-000019;KAE-BLOCK-000154;KAE-BLOCK-000210;KAE-BLOCK-000211;KAE-BLOCK-000232;KAE-BLOCK-000254;KAE-BLOCK-000255;KAE-BLOCK-000256;KAE-BLOCK-000257;KAE-BLOCK-000258;KAE-BLOCK-000259;KAE-BLOCK-000260;KAE-BLOCK-000261;KAE-BLOCK-000262;KAE-BLOCK-000263;KAE-BLOCK-000266;KAE-BLOCK-000007;KAE-BLOCK-000008;KAE-BLOCK-000142;KAE-BLOCK-000143;KAE-BLOCK-000197;KAE-BLOCK-000198;KAE-BLOCK-000230;KAE-BLOCK-000034;KAE-BLOCK-000165;KAE-BLOCK-000221;KAE-BLOCK-000222;KAE-BLOCK-000238;KAE-BLOCK-000239;KAE-BLOCK-000244;KAE-BLOCK-000245;KAE-BLOCK-000246;KAE-BLOCK-000249;KAE-BLOCK-000274;KAE-BLOCK-000275;KAE-BLOCK-000276	commands;scripts;configuration;mapping_notes;validation_checks;SQL;YAML;runbook	yes	CONF-000004;CONF-000006;CONF-000007;CONF-000009	APG-S2-J012-002;APG-S2-J012-003;APG-S2-J012-004	accepted_limitation;residual_risk_recheck_required;downstream_stage3_4_work	Source-backed guarded route for Migration Center, Adapter for Oracle, DB Link, Hadoop, Kubernetes/AKU, Spatial, altiShapeLoader, NiFi, Tableau, and AID integration routes.
APB-000012	GPTs/agent_playbooks/migration_integrations.md	Migration And Integrations Playbook	Migration and integrations	pass	SRC-000462	repo	ReleaseNotes/kor/Altibase_Migration_Center_7_19_Release_Notes.md	release_note	migration_oracle	Migration Center 7.19	Korean authoritative	SHARD-010	BLOCK-000596	SRC-000462/BLOCK-000596	pass	primary_working_source		KAE-BLOCK-000019;KAE-BLOCK-000154;KAE-BLOCK-000210;KAE-BLOCK-000211;KAE-BLOCK-000232;KAE-BLOCK-000254;KAE-BLOCK-000255;KAE-BLOCK-000256;KAE-BLOCK-000257;KAE-BLOCK-000258;KAE-BLOCK-000259;KAE-BLOCK-000260;KAE-BLOCK-000261;KAE-BLOCK-000262;KAE-BLOCK-000263;KAE-BLOCK-000266;KAE-BLOCK-000007;KAE-BLOCK-000008;KAE-BLOCK-000142;KAE-BLOCK-000143;KAE-BLOCK-000197;KAE-BLOCK-000198;KAE-BLOCK-000230;KAE-BLOCK-000034;KAE-BLOCK-000165;KAE-BLOCK-000221;KAE-BLOCK-000222;KAE-BLOCK-000238;KAE-BLOCK-000239;KAE-BLOCK-000244;KAE-BLOCK-000245;KAE-BLOCK-000246;KAE-BLOCK-000249;KAE-BLOCK-000274;KAE-BLOCK-000275;KAE-BLOCK-000276	commands;scripts;configuration;mapping_notes;validation_checks;SQL;YAML;runbook	yes	CONF-000004;CONF-000006;CONF-000007;CONF-000009	APG-S2-J012-002;APG-S2-J012-003;APG-S2-J012-004	accepted_limitation;residual_risk_recheck_required;downstream_stage3_4_work	Source-backed guarded route for Migration Center, Adapter for Oracle, DB Link, Hadoop, Kubernetes/AKU, Spatial, altiShapeLoader, NiFi, Tableau, and AID integration routes.
