crosswalk_row_type	source_id	source_origin	source_path	source_role	source_family	version_scope	authority_label	aid_tier	aid_source_class	aid_coverage_status	aid_allowed_downstream_use	aid_required_label	selection_decision	extraction_mode	source_pack_shard_id	source_pack_block_id	source_pack_validation_status	baseline_block_ids	baseline_alignment_statuses	baseline_downstream_uses	baseline_source_types	conflict_or_recheck_ids	downstream_candidate_use	stage2_routing_status	no_baseline_or_blocker_reason	last_verified_job
aid_tier_group	AID-000006	aid	~/AID/llm-reference/gpts-upload/Altibase_GPT_Knowledge_Audit.md	aid_tier_group	aid_tier_manifest	aid	Optional internal audit evidence	evidence_only_authority	source-backed llm-reference audit package	complete	support_evidence_only	Optional internal audit evidence	include_support_evidence					KAE-BLOCK-000276	aid_reuse	primary_working_source_after_classification_preservation	aid_reuse	CONF-000007	candidate_with_open_recheck_guardrail	guarded_candidate_recheck_before_exhaustive_playbook	An aligned or AID-reuse baseline route exists, but open conflict/recheck rows block exhaustive or production-ready downstream claims.	S1-J012
aid_tier_group	AID-000007	aid	~/AID/DOCK/Home/	aid_tier_group	aid_tier_manifest	aid	AID Korean authority; not direct customer upload	evidence_only_authority	Korean authoritative source	complete	authority_check_only	AID Korean authority; not direct customer upload	include_support_evidence					KAE-BLOCK-000276	aid_reuse	primary_working_source_after_classification_preservation	aid_reuse	CONF-000007	candidate_with_open_recheck_guardrail	guarded_candidate_recheck_before_exhaustive_playbook	An aligned or AID-reuse baseline route exists, but open conflict/recheck rows block exhaustive or production-ready downstream claims.	S1-J012
aid_tier_group	AID-000008	aid	~/AID/faq/Home/	aid_tier_group	aid_tier_manifest	aid	AID Korean authority; not direct customer upload	evidence_only_authority	Korean authoritative source	complete	authority_check_only	AID Korean authority; not direct customer upload	include_support_evidence					KAE-BLOCK-000276	aid_reuse	primary_working_source_after_classification_preservation	aid_reuse	CONF-000007	candidate_with_open_recheck_guardrail	guarded_candidate_recheck_before_exhaustive_playbook	An aligned or AID-reuse baseline route exists, but open conflict/recheck rows block exhaustive or production-ready downstream claims.	S1-J012
source_pack_source;aid_tier_group	AID-000009	aid	~/AID/manifest.json	aid_evidence	aid_manifest	aid	AID evidence-only authority	evidence_only_authority	manifest	complete	support_evidence_only	AID manifest evidence	include_support_evidence	support_evidence_only	SHARD-004	BLOCK-000454	pass	KAE-BLOCK-000276	aid_reuse	primary_working_source_after_classification_preservation	aid_reuse	CONF-000007	candidate_with_open_recheck_guardrail	guarded_candidate_recheck_before_exhaustive_playbook	An aligned or AID-reuse baseline route exists, but open conflict/recheck rows block exhaustive or production-ready downstream claims.	S1-J012
source_pack_source;aid_tier_group	AID-000010	aid	~/AID/KO_EN_SEMANTIC_COVERAGE_REPORT.md	aid_evidence	aid_semantic_coverage	aid	AID evidence-only authority	evidence_only_authority	semantic coverage report	complete	support_evidence_only	AID semantic coverage decision evidence	include_support_evidence	support_evidence_only	SHARD-004	BLOCK-000457	pass	KAE-BLOCK-000276	aid_reuse	primary_working_source_after_classification_preservation	aid_reuse	CONF-000007	candidate_with_open_recheck_guardrail	guarded_candidate_recheck_before_exhaustive_playbook	An aligned or AID-reuse baseline route exists, but open conflict/recheck rows block exhaustive or production-ready downstream claims.	S1-J012
source_pack_source;aid_tier_group	AID-000011	aid	~/AID/KO_EN_DOC_REVIEW_REPORT.md	aid_evidence	aid_review_evidence	aid	AID evidence-only authority	evidence_only_authority	review report	complete	support_evidence_only	AID first-pass Korean-English review evidence	include_support_evidence	support_evidence_only	SHARD-004	BLOCK-000455	pass	KAE-BLOCK-000276	aid_reuse	primary_working_source_after_classification_preservation	aid_reuse	CONF-000007	candidate_with_open_recheck_guardrail	guarded_candidate_recheck_before_exhaustive_playbook	An aligned or AID-reuse baseline route exists, but open conflict/recheck rows block exhaustive or production-ready downstream claims.	S1-J012
source_pack_source;aid_tier_group	AID-000012	aid	~/AID/PASS2_KO_EN_DOC_REVIEW_REPORT.md	aid_evidence	aid_review_evidence	aid	AID evidence-only authority	evidence_only_authority	review report	complete	support_evidence_only	AID pass2 Korean-English review evidence	include_support_evidence	support_evidence_only	SHARD-004	BLOCK-000456	pass	KAE-BLOCK-000276	aid_reuse	primary_working_source_after_classification_preservation	aid_reuse	CONF-000007	candidate_with_open_recheck_guardrail	guarded_candidate_recheck_before_exhaustive_playbook	An aligned or AID-reuse baseline route exists, but open conflict/recheck rows block exhaustive or production-ready downstream claims.	S1-J012
source_pack_source;aid_tier_group	AID-000013	aid	~/AID/source-stabilization/source-classification.tsv	aid_evidence	aid_source_classification	aid	AID evidence-only authority	evidence_only_authority	Korean-source-verified; Link-validated Korean-source-verified; English-only source	complete	support_evidence_only	AID source classification evidence	include_support_evidence	support_evidence_only	SHARD-004	BLOCK-000459	pass	KAE-BLOCK-000276	aid_reuse	primary_working_source_after_classification_preservation	aid_reuse	CONF-000007	candidate_with_open_recheck_guardrail	guarded_candidate_recheck_before_exhaustive_playbook	An aligned or AID-reuse baseline route exists, but open conflict/recheck rows block exhaustive or production-ready downstream claims.	S1-J012
source_pack_source;aid_tier_group	AID-000014	aid	~/AID/source-stabilization/validation-report.md	aid_evidence	aid_source_stabilization	aid	AID evidence-only authority	evidence_only_authority	source-stabilization report	complete	support_evidence_only	AID READY_FOR_LLM_CONSOLIDATION evidence	include_support_evidence	support_evidence_only	SHARD-004	BLOCK-000461	pass	KAE-BLOCK-000276	aid_reuse	primary_working_source_after_classification_preservation	aid_reuse	CONF-000007	candidate_with_open_recheck_guardrail	guarded_candidate_recheck_before_exhaustive_playbook	An aligned or AID-reuse baseline route exists, but open conflict/recheck rows block exhaustive or production-ready downstream claims.	S1-J012
source_pack_source;aid_tier_group	AID-000015	aid	~/AID/source-stabilization/legacy-attachments.tsv	aid_evidence	aid_source_limitation	aid	AID accepted limitation	accepted_limitation	legacy_attachment_label_only	accepted_source_limitation	support_evidence_only	legacy_no_downloadable_url or legacy_attachment_label_only; do not invent URLs	include_support_evidence	support_evidence_only	SHARD-004	BLOCK-000460	pass	KAE-BLOCK-000276	aid_reuse	primary_working_source_after_classification_preservation	aid_reuse	CONF-000001;CONF-000007	candidate_with_open_recheck_guardrail	guarded_candidate_recheck_before_exhaustive_playbook	An aligned or AID-reuse baseline route exists, but open conflict/recheck rows block exhaustive or production-ready downstream claims.	S1-J012
source_pack_source;aid_tier_group	AID-000016	aid	~/AID/source-stabilization/url-backed-attachments.tsv	aid_evidence	aid_attachment_evidence	aid	AID evidence-only authority	accepted_limitation	legacy_no_downloadable_url; not_document_format	accepted_source_limitation	support_evidence_only	Preserve preserved_url rows; keep legacy_no_downloadable_url and not_document_format limitations	include_support_evidence	support_evidence_only	SHARD-002	BLOCK-000429	pass	KAE-BLOCK-000276	aid_reuse	primary_working_source_after_classification_preservation	aid_reuse	CONF-000001;CONF-000007	candidate_with_open_recheck_guardrail	guarded_candidate_recheck_before_exhaustive_playbook	An aligned or AID-reuse baseline route exists, but open conflict/recheck rows block exhaustive or production-ready downstream claims.	S1-J012
source_pack_source;aid_tier_group	AID-000017	aid	~/AID/llm-reference/00-source-classification.md	aid_evidence	aid_source_classification	aid	AID evidence-only authority	evidence_only_authority	source classification guide	complete	support_evidence_only	AID source-label handling guide	include_support_evidence	support_evidence_only	SHARD-004	BLOCK-000458	pass	KAE-BLOCK-000276	aid_reuse	primary_working_source_after_classification_preservation	aid_reuse	CONF-000007	candidate_with_open_recheck_guardrail	guarded_candidate_recheck_before_exhaustive_playbook	An aligned or AID-reuse baseline route exists, but open conflict/recheck rows block exhaustive or production-ready downstream claims.	S1-J012
source_pack_source;aid_tier_group	AID-000018	aid	~/AID/llm-reference/LLM_REFERENCE_BUILD_REPORT.md	aid_evidence	aid_llm_reference	aid	AID evidence-only authority	evidence_only_authority	build report	complete	support_evidence_only	AID COMPLETE_REFERENCE_PACKAGE evidence	include_support_evidence	support_evidence_only	SHARD-003	BLOCK-000450	pass	KAE-BLOCK-000276	aid_reuse	primary_working_source_after_classification_preservation	aid_reuse	CONF-000007	candidate_with_open_recheck_guardrail	guarded_candidate_recheck_before_exhaustive_playbook	An aligned or AID-reuse baseline route exists, but open conflict/recheck rows block exhaustive or production-ready downstream claims.	S1-J012
source_pack_source;aid_tier_group	AID-000019	aid	~/AID/llm-reference/HANDOFF.md	aid_evidence	aid_llm_reference	aid	AID evidence-only authority	evidence_only_authority	handoff report	complete	support_evidence_only	AID final handoff and downstream label instructions	include_support_evidence	support_evidence_only	SHARD-003	BLOCK-000449	pass	KAE-BLOCK-000276	aid_reuse	primary_working_source_after_classification_preservation	aid_reuse	CONF-000007	candidate_with_open_recheck_guardrail	guarded_candidate_recheck_before_exhaustive_playbook	An aligned or AID-reuse baseline route exists, but open conflict/recheck rows block exhaustive or production-ready downstream claims.	S1-J012
source_pack_source;aid_tier_group	AID-000020	aid	~/AID/llm-reference/coverage/source-inventory.tsv	aid_evidence	aid_coverage_ledger	aid	AID evidence-only authority	evidence_only_authority	source inventory ledger	covered; covered_with_risk	support_evidence_only	AID source inventory evidence	include_support_evidence	support_evidence_only	SHARD-003	BLOCK-000434	pass	KAE-BLOCK-000276	aid_reuse	primary_working_source_after_classification_preservation	aid_reuse	CONF-000007	candidate_with_open_recheck_guardrail	guarded_candidate_recheck_before_exhaustive_playbook	An aligned or AID-reuse baseline route exists, but open conflict/recheck rows block exhaustive or production-ready downstream claims.	S1-J012
source_pack_source;aid_tier_group	AID-000021	aid	~/AID/llm-reference/coverage/source-to-topic-map.tsv	aid_evidence	aid_coverage_ledger	aid	AID evidence-only authority	evidence_only_authority	source-to-topic map	complete	support_evidence_only	AID routing evidence	include_support_evidence	support_evidence_only	SHARD-003	BLOCK-000435	pass	KAE-BLOCK-000276	aid_reuse	primary_working_source_after_classification_preservation	aid_reuse	CONF-000007	candidate_with_open_recheck_guardrail	guarded_candidate_recheck_before_exhaustive_playbook	An aligned or AID-reuse baseline route exists, but open conflict/recheck rows block exhaustive or production-ready downstream claims.	S1-J012
source_pack_source;aid_tier_group	AID-000022	aid	~/AID/llm-reference/coverage/semantic-unit-coverage.tsv	aid_evidence	aid_coverage_ledger	aid	AID accepted limitation	accepted_limitation	source_limitation; legacy_attachment_label_only; diagram_unavailable; not_document_format; english_only_auxiliary	covered; accepted_source_limitation; accepted_english_only_auxiliary	support_evidence_only	Preserve source limitation and English-only auxiliary labels	include_support_evidence	support_evidence_only	SHARD-003	BLOCK-000433	pass	KAE-BLOCK-000276	aid_reuse	primary_working_source_after_classification_preservation	aid_reuse	CONF-000001;CONF-000007	candidate_with_open_recheck_guardrail	guarded_candidate_recheck_before_exhaustive_playbook	An aligned or AID-reuse baseline route exists, but open conflict/recheck rows block exhaustive or production-ready downstream claims.	S1-J012
source_pack_source;aid_tier_group	AID-000023	aid	~/AID/llm-reference/coverage/attachment-diagram-register.tsv	aid_evidence	aid_coverage_ledger	aid	AID accepted limitation	accepted_limitation	legacy_no_downloadable_url; diagram_unavailable; not_document_format	accepted_source_limitation	support_evidence_only	Do not invent unavailable diagrams, synthetic URLs, or non-document artifact content	include_support_evidence	support_evidence_only	SHARD-002	BLOCK-000431	pass	KAE-BLOCK-000276	aid_reuse	primary_working_source_after_classification_preservation	aid_reuse	CONF-000001;CONF-000007	candidate_with_open_recheck_guardrail	guarded_candidate_recheck_before_exhaustive_playbook	An aligned or AID-reuse baseline route exists, but open conflict/recheck rows block exhaustive or production-ready downstream claims.	S1-J012
source_pack_source;aid_tier_group	AID-000024	aid	~/AID/llm-reference/coverage/answerability-backtest.tsv	aid_evidence	aid_coverage_ledger	aid	AID evidence-only authority	evidence_only_authority	answerability ledger	complete	support_evidence_only	AID answerability evidence	include_support_evidence	support_evidence_only	SHARD-002	BLOCK-000430	pass	KAE-BLOCK-000276	aid_reuse	primary_working_source_after_classification_preservation	aid_reuse	CONF-000007	candidate_with_open_recheck_guardrail	guarded_candidate_recheck_before_exhaustive_playbook	An aligned or AID-reuse baseline route exists, but open conflict/recheck rows block exhaustive or production-ready downstream claims.	S1-J012
source_pack_source;aid_tier_group	AID-000025	aid	~/AID/llm-reference/coverage/omissions-and-risks.tsv	aid_evidence	aid_coverage_ledger	aid	AID accepted limitation	accepted_limitation	accepted_source_limitation; accepted_english_only_auxiliary; resolved	accepted_source_limitation; accepted_english_only_auxiliary	support_evidence_only	Preserve accepted limitation and accepted English-only auxiliary labels	include_support_evidence	support_evidence_only	SHARD-002	BLOCK-000432	pass	KAE-BLOCK-000276	aid_reuse	primary_working_source_after_classification_preservation	aid_reuse	CONF-000001;CONF-000007	candidate_with_open_recheck_guardrail	guarded_candidate_recheck_before_exhaustive_playbook	An aligned or AID-reuse baseline route exists, but open conflict/recheck rows block exhaustive or production-ready downstream claims.	S1-J012
aid_tier_group	AID-000026	aid	~/AID/semantic-coverage/	aid_tier_group	aid_tier_manifest	aid	AID semantic coverage evidence; not customer upload content	evidence_only_authority	semantic coverage evidence	complete	support_evidence_only	AID semantic coverage evidence; not customer upload content	include_support_evidence					KAE-BLOCK-000276	aid_reuse	primary_working_source_after_classification_preservation	aid_reuse	CONF-000007	candidate_with_open_recheck_guardrail	guarded_candidate_recheck_before_exhaustive_playbook	An aligned or AID-reuse baseline route exists, but open conflict/recheck rows block exhaustive or production-ready downstream claims.	S1-J012
aid_tier_group	AID-000027	aid	~/AID/llm-reference/coverage/	aid_tier_group	aid_tier_manifest	aid	AID traceability and audit evidence; not customer answer text by default	evidence_only_authority	coverage ledgers	complete	support_evidence_only	AID traceability and audit evidence; not customer answer text by default	include_support_evidence					KAE-BLOCK-000276	aid_reuse	primary_working_source_after_classification_preservation	aid_reuse	CONF-000007	candidate_with_open_recheck_guardrail	guarded_candidate_recheck_before_exhaustive_playbook	An aligned or AID-reuse baseline route exists, but open conflict/recheck rows block exhaustive or production-ready downstream claims.	S1-J012
aid_tier_group	AID-000028	aid	~/AID/llm-reference/gpts-upload/README.md; ~/AID/llm-reference/gpts-upload/UPLOAD_MANIFEST.tsv; ~/AID/llm-reference/gpts-upload/GPTS_READINESS_REPORT.md; ~/AID/llm-reference/gpts-upload/VALIDATION_PROCESS.md	aid_tier_group	aid_tier_manifest	aid	AID GPTs packaging evidence	evidence_only_authority	GPTs upload packaging evidence	complete	support_evidence_only	AID GPTs packaging evidence	include_support_evidence					KAE-BLOCK-000276	aid_reuse	primary_working_source_after_classification_preservation	aid_reuse	CONF-000007	candidate_with_open_recheck_guardrail	guarded_candidate_recheck_before_exhaustive_playbook	An aligned or AID-reuse baseline route exists, but open conflict/recheck rows block exhaustive or production-ready downstream claims.	S1-J012
source_pack_source	AID-SRC-000001	aid	~/AID/FAQE/Home/01. Installation, Patch, Upgrade/Altibase Client Installation/Starting from ALTIBASE HDB 5.5.1__16875941.md	aid_source	aid_01_installation_upgrade_platform	aid	AID Korean-source-verified		Korean-source-verified				include_exact	exact_markdown	SHARD-001	BLOCK-000007	pass	KAE-BLOCK-000276	aid_reuse	primary_working_source_after_classification_preservation	aid_reuse	CONF-000007	candidate_with_open_recheck_guardrail	guarded_candidate_recheck_before_exhaustive_playbook	An aligned or AID-reuse baseline route exists, but open conflict/recheck rows block exhaustive or production-ready downstream claims.	S1-J012
source_pack_source	AID-SRC-000002	aid	~/AID/FAQE/Home/01. Installation, Patch, Upgrade/Altibase Server Patch Procedure on Unix and Linux__16875922.md	aid_source	aid_01_installation_upgrade_platform	aid	AID Korean-source-verified		Korean-source-verified				include_exact	exact_markdown	SHARD-001	BLOCK-000008	pass	KAE-BLOCK-000276	aid_reuse	primary_working_source_after_classification_preservation	aid_reuse	CONF-000007	candidate_with_open_recheck_guardrail	guarded_candidate_recheck_before_exhaustive_playbook	An aligned or AID-reuse baseline route exists, but open conflict/recheck rows block exhaustive or production-ready downstream claims.	S1-J012
source_pack_source	AID-SRC-000003	aid	~/AID/FAQE/Home/01. Installation, Patch, Upgrade/What Platforms (OS) Altibase HDB supports__16875920.md	aid_source	aid_01_installation_upgrade_platform	aid	AID Korean-source-verified		Korean-source-verified				include_exact	exact_markdown	SHARD-001	BLOCK-000009	pass	KAE-BLOCK-000276	aid_reuse	primary_working_source_after_classification_preservation	aid_reuse	CONF-000007	candidate_with_open_recheck_guardrail	guarded_candidate_recheck_before_exhaustive_playbook	An aligned or AID-reuse baseline route exists, but open conflict/recheck rows block exhaustive or production-ready downstream claims.	S1-J012
source_pack_source	AID-SRC-000004	aid	~/AID/FAQE/Home/01. Installation, Patch, Upgrade/What to do when installing Altibase on Windows, and it says _It has already been installed__16875943.md	aid_source	aid_01_installation_upgrade_platform	aid	AID Korean-source-verified		Korean-source-verified				include_exact	exact_markdown	SHARD-001	BLOCK-000010	pass	KAE-BLOCK-000276	aid_reuse	primary_working_source_after_classification_preservation	aid_reuse	CONF-000007	candidate_with_open_recheck_guardrail	guarded_candidate_recheck_before_exhaustive_playbook	An aligned or AID-reuse baseline route exists, but open conflict/recheck rows block exhaustive or production-ready downstream claims.	S1-J012
source_pack_source	AID-SRC-000005	aid	~/AID/FAQE/Home/02. Operation and Management/Altibase Server Configuration for IPC Communication__22642933.md	aid_source	aid_03_operation_administration_security	aid	AID Korean-source-verified		Korean-source-verified				include_exact	exact_markdown	SHARD-001	BLOCK-000046	pass	KAE-BLOCK-000276	aid_reuse	primary_working_source_after_classification_preservation	aid_reuse	CONF-000007	candidate_with_open_recheck_guardrail	guarded_candidate_recheck_before_exhaustive_playbook	An aligned or AID-reuse baseline route exists, but open conflict/recheck rows block exhaustive or production-ready downstream claims.	S1-J012
source_pack_source	AID-SRC-000006	aid	~/AID/FAQE/Home/02. Operation and Management/Automatic altibase startup during OS booting in Solaris__16875996.md	aid_source	aid_03_operation_administration_security	aid	AID Korean-source-verified		Korean-source-verified				include_exact	exact_markdown	SHARD-001	BLOCK-000047	pass	KAE-BLOCK-000276	aid_reuse	primary_working_source_after_classification_preservation	aid_reuse	CONF-000007	candidate_with_open_recheck_guardrail	guarded_candidate_recheck_before_exhaustive_playbook	An aligned or AID-reuse baseline route exists, but open conflict/recheck rows block exhaustive or production-ready downstream claims.	S1-J012
source_pack_source	AID-SRC-000007	aid	~/AID/FAQE/Home/02. Operation and Management/Can PUBLIC SYNONYM be dropped__16875993.md	aid_source	aid_03_operation_administration_security	aid	AID Korean-source-verified		Korean-source-verified				include_exact	exact_markdown	SHARD-001	BLOCK-000048	pass	KAE-BLOCK-000276	aid_reuse	primary_working_source_after_classification_preservation	aid_reuse	CONF-000007	candidate_with_open_recheck_guardrail	guarded_candidate_recheck_before_exhaustive_playbook	An aligned or AID-reuse baseline route exists, but open conflict/recheck rows block exhaustive or production-ready downstream claims.	S1-J012
source_pack_source	AID-SRC-000008	aid	~/AID/FAQE/Home/02. Operation and Management/Can table data be saved on disk and only indexes can be created in memory__16876008.md	aid_source	aid_03_operation_administration_security	aid	AID Korean-source-verified		Korean-source-verified				include_exact	exact_markdown	SHARD-001	BLOCK-000049	pass	KAE-BLOCK-000276	aid_reuse	primary_working_source_after_classification_preservation	aid_reuse	CONF-000007	candidate_with_open_recheck_guardrail	guarded_candidate_recheck_before_exhaustive_playbook	An aligned or AID-reuse baseline route exists, but open conflict/recheck rows block exhaustive or production-ready downstream claims.	S1-J012
source_pack_source	AID-SRC-000009	aid	~/AID/FAQE/Home/02. Operation and Management/Database Security Checklist__22642935.md	aid_source	aid_03_operation_administration_security	aid	AID Korean-source-verified		Korean-source-verified				include_exact	exact_markdown	SHARD-001	BLOCK-000050	pass	KAE-BLOCK-000276	aid_reuse	primary_working_source_after_classification_preservation	aid_reuse	CONF-000007	candidate_with_open_recheck_guardrail	guarded_candidate_recheck_before_exhaustive_playbook	An aligned or AID-reuse baseline route exists, but open conflict/recheck rows block exhaustive or production-ready downstream claims.	S1-J012
source_pack_source	AID-SRC-000010	aid	~/AID/FAQE/Home/02. Operation and Management/Detailed procedure for changing character set__16876045.md	aid_source	aid_03_operation_administration_security	aid	AID Korean-source-verified		Korean-source-verified				include_exact	exact_markdown	SHARD-001	BLOCK-000051	pass	KAE-BLOCK-000276	aid_reuse	primary_working_source_after_classification_preservation	aid_reuse	CONF-000007	candidate_with_open_recheck_guardrail	guarded_candidate_recheck_before_exhaustive_playbook	An aligned or AID-reuse baseline route exists, but open conflict/recheck rows block exhaustive or production-ready downstream claims.	S1-J012
source_pack_source	AID-SRC-000011	aid	~/AID/FAQE/Home/02. Operation and Management/How to change sys user password__16876004.md	aid_source	aid_03_operation_administration_security	aid	AID Korean-source-verified		Korean-source-verified				include_exact	exact_markdown	SHARD-001	BLOCK-000052	pass	KAE-BLOCK-000276	aid_reuse	primary_working_source_after_classification_preservation	aid_reuse	CONF-000007	candidate_with_open_recheck_guardrail	guarded_candidate_recheck_before_exhaustive_playbook	An aligned or AID-reuse baseline route exists, but open conflict/recheck rows block exhaustive or production-ready downstream claims.	S1-J012
source_pack_source	AID-SRC-000012	aid	~/AID/FAQE/Home/02. Operation and Management/How to change the database's db name__16875966.md	aid_source	aid_03_operation_administration_security	aid	AID Korean-source-verified		Korean-source-verified				include_exact	exact_markdown	SHARD-001	BLOCK-000053	pass	KAE-BLOCK-000276	aid_reuse	primary_working_source_after_classification_preservation	aid_reuse	CONF-000007	candidate_with_open_recheck_guardrail	guarded_candidate_recheck_before_exhaustive_playbook	An aligned or AID-reuse baseline route exists, but open conflict/recheck rows block exhaustive or production-ready downstream claims.	S1-J012
source_pack_source	AID-SRC-000013	aid	~/AID/FAQE/Home/02. Operation and Management/How to change the path of log anchor, online log file, archive log file, and double write file__16876052.md	aid_source	aid_03_operation_administration_security	aid	AID Korean-source-verified		Korean-source-verified				include_exact	exact_markdown	SHARD-001	BLOCK-000054	pass	KAE-BLOCK-000276	aid_reuse	primary_working_source_after_classification_preservation	aid_reuse	CONF-000007	candidate_with_open_recheck_guardrail	guarded_candidate_recheck_before_exhaustive_playbook	An aligned or AID-reuse baseline route exists, but open conflict/recheck rows block exhaustive or production-ready downstream claims.	S1-J012
source_pack_source	AID-SRC-000014	aid	~/AID/FAQE/Home/02. Operation and Management/How to change the tablespace data file path__16876049.md	aid_source	aid_03_operation_administration_security	aid	AID Korean-source-verified		Korean-source-verified				include_exact	exact_markdown	SHARD-001	BLOCK-000055	pass	KAE-BLOCK-000276	aid_reuse	primary_working_source_after_classification_preservation	aid_reuse	CONF-000007	candidate_with_open_recheck_guardrail	guarded_candidate_recheck_before_exhaustive_playbook	An aligned or AID-reuse baseline route exists, but open conflict/recheck rows block exhaustive or production-ready downstream claims.	S1-J012
source_pack_source	AID-SRC-000015	aid	~/AID/FAQE/Home/02. Operation and Management/How to check the history of adding datafiles__16875969.md	aid_source	aid_03_operation_administration_security	aid	AID Korean-source-verified		Korean-source-verified				include_exact	exact_markdown	SHARD-001	BLOCK-000056	pass	KAE-BLOCK-000276	aid_reuse	primary_working_source_after_classification_preservation	aid_reuse	CONF-000007	candidate_with_open_recheck_guardrail	guarded_candidate_recheck_before_exhaustive_playbook	An aligned or AID-reuse baseline route exists, but open conflict/recheck rows block exhaustive or production-ready downstream claims.	S1-J012
source_pack_source	AID-SRC-000016	aid	~/AID/FAQE/Home/02. Operation and Management/How to create a user (CREATE USER) and change a password (ALTER USER)__16876036.md	aid_source	aid_03_operation_administration_security	aid	AID Korean-source-verified		Korean-source-verified				include_exact	exact_markdown	SHARD-001	BLOCK-000057	pass	KAE-BLOCK-000276	aid_reuse	primary_working_source_after_classification_preservation	aid_reuse	CONF-000007	candidate_with_open_recheck_guardrail	guarded_candidate_recheck_before_exhaustive_playbook	An aligned or AID-reuse baseline route exists, but open conflict/recheck rows block exhaustive or production-ready downstream claims.	S1-J012
source_pack_source	AID-SRC-000017	aid	~/AID/FAQE/Home/02. Operation and Management/How to create and execute Job objects__16876042.md	aid_source	aid_03_operation_administration_security	aid	AID Korean-source-verified		Korean-source-verified				include_exact	exact_markdown	SHARD-001	BLOCK-000058	pass	KAE-BLOCK-000276	aid_reuse	primary_working_source_after_classification_preservation	aid_reuse	CONF-000007	candidate_with_open_recheck_guardrail	guarded_candidate_recheck_before_exhaustive_playbook	An aligned or AID-reuse baseline route exists, but open conflict/recheck rows block exhaustive or production-ready downstream claims.	S1-J012
source_pack_source	AID-SRC-000018	aid	~/AID/FAQE/Home/02. Operation and Management/How to forcefully close a session that is being locked__16875986.md	aid_source	aid_03_operation_administration_security	aid	AID Korean-source-verified		Korean-source-verified				include_exact	exact_markdown	SHARD-001	BLOCK-000059	pass	KAE-BLOCK-000276	aid_reuse	primary_working_source_after_classification_preservation	aid_reuse	CONF-000007	candidate_with_open_recheck_guardrail	guarded_candidate_recheck_before_exhaustive_playbook	An aligned or AID-reuse baseline route exists, but open conflict/recheck rows block exhaustive or production-ready downstream claims.	S1-J012
source_pack_source	AID-SRC-000019	aid	~/AID/FAQE/Home/02. Operation and Management/How to modify column__16875952.md	aid_source	aid_03_operation_administration_security	aid	AID Korean-source-verified		Korean-source-verified				include_exact	exact_markdown	SHARD-001	BLOCK-000060	pass	KAE-BLOCK-000276	aid_reuse	primary_working_source_after_classification_preservation	aid_reuse	CONF-000007	candidate_with_open_recheck_guardrail	guarded_candidate_recheck_before_exhaustive_playbook	An aligned or AID-reuse baseline route exists, but open conflict/recheck rows block exhaustive or production-ready downstream claims.	S1-J012
source_pack_source	AID-SRC-000020	aid	~/AID/FAQE/Home/02. Operation and Management/How to resolve when LOCK TIMEOUT occurs__16875984.md	aid_source	aid_03_operation_administration_security	aid	AID Korean-source-verified		Korean-source-verified				include_exact	exact_markdown	SHARD-001	BLOCK-000061	pass	KAE-BLOCK-000276	aid_reuse	primary_working_source_after_classification_preservation	aid_reuse	CONF-000007	candidate_with_open_recheck_guardrail	guarded_candidate_recheck_before_exhaustive_playbook	An aligned or AID-reuse baseline route exists, but open conflict/recheck rows block exhaustive or production-ready downstream claims.	S1-J012
source_pack_source	AID-SRC-000021	aid	~/AID/FAQE/Home/02. Operation and Management/How to start and stop the database__22642937.md	aid_source	aid_03_operation_administration_security	aid	AID Korean-source-verified		Korean-source-verified				include_exact	exact_markdown	SHARD-001	BLOCK-000062	pass	KAE-BLOCK-000276	aid_reuse	primary_working_source_after_classification_preservation	aid_reuse	CONF-000007	candidate_with_open_recheck_guardrail	guarded_candidate_recheck_before_exhaustive_playbook	An aligned or AID-reuse baseline route exists, but open conflict/recheck rows block exhaustive or production-ready downstream claims.	S1-J012
source_pack_source	AID-SRC-000022	aid	~/AID/FAQE/Home/02. Operation and Management/How to startup Altibase automatically when booting from HP-UX__16875976.md	aid_source	aid_03_operation_administration_security	aid	AID Korean-source-verified		Korean-source-verified				include_exact	exact_markdown	SHARD-001	BLOCK-000063	pass	KAE-BLOCK-000276	aid_reuse	primary_working_source_after_classification_preservation	aid_reuse	CONF-000007	candidate_with_open_recheck_guardrail	guarded_candidate_recheck_before_exhaustive_playbook	An aligned or AID-reuse baseline route exists, but open conflict/recheck rows block exhaustive or production-ready downstream claims.	S1-J012
source_pack_source	AID-SRC-000023	aid	~/AID/FAQE/Home/02. Operation and Management/Maximum Capacity Specifications for Altibase__16875989.md	aid_source	aid_03_operation_administration_security	aid	AID Korean-source-verified		Korean-source-verified				include_exact	exact_markdown	SHARD-001	BLOCK-000064	pass	KAE-BLOCK-000276	aid_reuse	primary_working_source_after_classification_preservation	aid_reuse	CONF-000007	candidate_with_open_recheck_guardrail	guarded_candidate_recheck_before_exhaustive_playbook	An aligned or AID-reuse baseline route exists, but open conflict/recheck rows block exhaustive or production-ready downstream claims.	S1-J012
